        time[s],    volint[cm3],
    0.40550E-01,    0.98176E+02,
    0.41050E-01,    0.98265E+02,
    0.41550E-01,    0.98357E+02,
    0.42050E-01,    0.98440E+02,
    0.42550E-01,    0.98542E+02,
    0.43050E-01,    0.98626E+02,
    0.43550E-01,    0.98707E+02,
    0.44050E-01,    0.98789E+02,
    0.44550E-01,    0.98877E+02,
    0.45050E-01,    0.98962E+02,
    0.45550E-01,    0.99032E+02,
    0.46050E-01,    0.99107E+02,
    0.46550E-01,    0.99195E+02,
    0.47050E-01,    0.99261E+02,
    0.47550E-01,    0.99347E+02,
    0.48050E-01,    0.99432E+02,
    0.48550E-01,    0.99499E+02,
    0.49050E-01,    0.99577E+02,
    0.49550E-01,    0.99653E+02,
    0.50050E-01,    0.99719E+02,
    0.50550E-01,    0.99794E+02,
    0.51050E-01,    0.99854E+02,
    0.51550E-01,    0.99917E+02,
    0.52050E-01,    0.99992E+02,
    0.52550E-01,    0.10005E+03,
    0.53050E-01,    0.10011E+03,
    0.53550E-01,    0.10018E+03,
    0.54050E-01,    0.10025E+03,
    0.54550E-01,    0.10030E+03,
    0.55050E-01,    0.10036E+03,
    0.55550E-01,    0.10042E+03,
    0.56050E-01,    0.10047E+03,
    0.56550E-01,    0.10052E+03,
    0.57050E-01,    0.10057E+03,
    0.57550E-01,    0.10062E+03,
    0.58050E-01,    0.10067E+03,
    0.58550E-01,    0.10072E+03,
    0.59050E-01,    0.10077E+03,
    0.59550E-01,    0.10081E+03,
    0.60050E-01,    0.10085E+03,
    0.60550E-01,    0.10090E+03,
    0.61050E-01,    0.10095E+03,
    0.61550E-01,    0.10099E+03,
    0.62050E-01,    0.10103E+03,
    0.62550E-01,    0.10107E+03,
    0.63050E-01,    0.10111E+03,
    0.63550E-01,    0.10116E+03,
    0.64050E-01,    0.10120E+03,
    0.64550E-01,    0.10124E+03,
    0.65050E-01,    0.10129E+03,
    0.65550E-01,    0.10132E+03,
    0.66050E-01,    0.10136E+03,
    0.66550E-01,    0.10140E+03,
    0.67050E-01,    0.10144E+03,
    0.67550E-01,    0.10149E+03,
    0.68050E-01,    0.10154E+03,
    0.68550E-01,    0.10157E+03,
    0.69050E-01,    0.10161E+03,
    0.69550E-01,    0.10165E+03,
    0.70050E-01,    0.10170E+03,
    0.70550E-01,    0.10174E+03,
    0.71050E-01,    0.10178E+03,
    0.71550E-01,    0.10182E+03,
    0.72050E-01,    0.10186E+03,
    0.72550E-01,    0.10190E+03,
    0.73050E-01,    0.10195E+03,
    0.73550E-01,    0.10198E+03,
    0.74050E-01,    0.10202E+03,
    0.74550E-01,    0.10207E+03,
    0.75050E-01,    0.10211E+03,
    0.75550E-01,    0.10215E+03,
    0.76050E-01,    0.10218E+03,
    0.76550E-01,    0.10222E+03,
    0.77050E-01,    0.10226E+03,
    0.77550E-01,    0.10230E+03,
    0.78050E-01,    0.10233E+03,
    0.78550E-01,    0.10236E+03,
    0.79050E-01,    0.10239E+03,
    0.79550E-01,    0.10243E+03,
    0.80050E-01,    0.10246E+03,
    0.80550E-01,    0.10249E+03,
    0.81050E-01,    0.10252E+03,
    0.81550E-01,    0.10255E+03,
    0.82050E-01,    0.10259E+03,
    0.82550E-01,    0.10261E+03,
    0.83050E-01,    0.10264E+03,
    0.83550E-01,    0.10267E+03,
    0.84050E-01,    0.10270E+03,
    0.84550E-01,    0.10273E+03,
    0.85050E-01,    0.10276E+03,
    0.85550E-01,    0.10279E+03,
    0.86050E-01,    0.10282E+03,
    0.86550E-01,    0.10284E+03,
    0.87050E-01,    0.10286E+03,
    0.87550E-01,    0.10291E+03,
    0.88050E-01,    0.10292E+03,
    0.88550E-01,    0.10295E+03,
    0.89050E-01,    0.10298E+03,
    0.89550E-01,    0.10300E+03,
    0.90050E-01,    0.10303E+03,
    0.90550E-01,    0.10305E+03,
    0.91050E-01,    0.10309E+03,
    0.91550E-01,    0.10312E+03,
    0.92050E-01,    0.10314E+03,
    0.92550E-01,    0.10317E+03,
    0.93050E-01,    0.10320E+03,
    0.93550E-01,    0.10322E+03,
    0.94050E-01,    0.10326E+03,
    0.94550E-01,    0.10329E+03,
    0.95050E-01,    0.10332E+03,
    0.95550E-01,    0.10335E+03,
    0.96050E-01,    0.10337E+03,
    0.96550E-01,    0.10341E+03,
    0.97050E-01,    0.10344E+03,
    0.97550E-01,    0.10347E+03,
    0.98050E-01,    0.10350E+03,
    0.98550E-01,    0.10353E+03,
    0.99050E-01,    0.10356E+03,
    0.99550E-01,    0.10359E+03,
    0.10005E+00,    0.10362E+03,
    0.10055E+00,    0.10366E+03,
    0.10105E+00,    0.10368E+03,
    0.10155E+00,    0.10371E+03,
    0.10205E+00,    0.10374E+03,
    0.10255E+00,    0.10377E+03,
    0.10305E+00,    0.10379E+03,
    0.10355E+00,    0.10382E+03,
    0.10405E+00,    0.10386E+03,
    0.10455E+00,    0.10389E+03,
    0.10505E+00,    0.10392E+03,
    0.10555E+00,    0.10394E+03,
    0.10605E+00,    0.10397E+03,
    0.10655E+00,    0.10400E+03,
    0.10705E+00,    0.10403E+03,
    0.10755E+00,    0.10406E+03,
    0.10805E+00,    0.10410E+03,
    0.10855E+00,    0.10412E+03,
    0.10905E+00,    0.10415E+03,
    0.10955E+00,    0.10418E+03,
    0.11005E+00,    0.10421E+03,
    0.11055E+00,    0.10425E+03,
    0.11105E+00,    0.10427E+03,
    0.11155E+00,    0.10430E+03,
    0.11205E+00,    0.10433E+03,
    0.11255E+00,    0.10436E+03,
    0.11305E+00,    0.10438E+03,
    0.11355E+00,    0.10442E+03,
    0.11405E+00,    0.10446E+03,
    0.11455E+00,    0.10449E+03,
    0.11505E+00,    0.10452E+03,
    0.11555E+00,    0.10454E+03,
    0.11605E+00,    0.10457E+03,
    0.11655E+00,    0.10461E+03,
    0.11705E+00,    0.10465E+03,
    0.11755E+00,    0.10467E+03,
    0.11805E+00,    0.10471E+03,
    0.11855E+00,    0.10474E+03,
    0.11905E+00,    0.10477E+03,
    0.11955E+00,    0.10480E+03,
    0.12005E+00,    0.10485E+03,
    0.12055E+00,    0.10488E+03,
    0.12105E+00,    0.10492E+03,
    0.12155E+00,    0.10494E+03,
    0.12205E+00,    0.10498E+03,
    0.12255E+00,    0.10501E+03,
    0.12305E+00,    0.10505E+03,
    0.12355E+00,    0.10508E+03,
    0.12405E+00,    0.10512E+03,
    0.12455E+00,    0.10515E+03,
    0.12505E+00,    0.10518E+03,
    0.12555E+00,    0.10522E+03,
    0.12605E+00,    0.10525E+03,
    0.12655E+00,    0.10529E+03,
    0.12705E+00,    0.10533E+03,
    0.12755E+00,    0.10536E+03,
    0.12805E+00,    0.10539E+03,
    0.12855E+00,    0.10541E+03,
    0.12905E+00,    0.10545E+03,
    0.12955E+00,    0.10549E+03,
    0.13005E+00,    0.10552E+03,
    0.13055E+00,    0.10555E+03,
    0.13105E+00,    0.10559E+03,
    0.13155E+00,    0.10562E+03,
    0.13205E+00,    0.10565E+03,
    0.13255E+00,    0.10568E+03,
    0.13305E+00,    0.10571E+03,
    0.13355E+00,    0.10575E+03,
    0.13405E+00,    0.10578E+03,
    0.13455E+00,    0.10581E+03,
    0.13505E+00,    0.10584E+03,
    0.13555E+00,    0.10587E+03,
    0.13605E+00,    0.10592E+03,
    0.13655E+00,    0.10594E+03,
    0.13705E+00,    0.10597E+03,
    0.13755E+00,    0.10602E+03,
    0.13805E+00,    0.10604E+03,
    0.13855E+00,    0.10606E+03,
    0.13905E+00,    0.10610E+03,
    0.13955E+00,    0.10613E+03,
    0.14005E+00,    0.10617E+03,
    0.14055E+00,    0.10619E+03,
    0.14105E+00,    0.10624E+03,
    0.14155E+00,    0.10626E+03,
    0.14205E+00,    0.10629E+03,
    0.14255E+00,    0.10632E+03,
    0.14305E+00,    0.10636E+03,
    0.14355E+00,    0.10639E+03,
    0.14405E+00,    0.10643E+03,
    0.14455E+00,    0.10646E+03,
    0.14505E+00,    0.10648E+03,
    0.14555E+00,    0.10651E+03,
    0.14605E+00,    0.10655E+03,
    0.14655E+00,    0.10659E+03,
    0.14705E+00,    0.10662E+03,
    0.14755E+00,    0.10665E+03,
    0.14805E+00,    0.10668E+03,
    0.14855E+00,    0.10670E+03,
    0.14905E+00,    0.10674E+03,
    0.14955E+00,    0.10678E+03,
    0.15005E+00,    0.10681E+03,
    0.15055E+00,    0.10685E+03,
    0.15105E+00,    0.10688E+03,
    0.15155E+00,    0.10690E+03,
    0.15205E+00,    0.10693E+03,
    0.15255E+00,    0.10697E+03,
    0.15305E+00,    0.10700E+03,
    0.15355E+00,    0.10703E+03,
    0.15405E+00,    0.10706E+03,
    0.15455E+00,    0.10709E+03,
    0.15505E+00,    0.10713E+03,
    0.15555E+00,    0.10716E+03,
    0.15605E+00,    0.10719E+03,
    0.15655E+00,    0.10722E+03,
    0.15705E+00,    0.10725E+03,
    0.15755E+00,    0.10728E+03,
    0.15805E+00,    0.10731E+03,
    0.15855E+00,    0.10734E+03,
    0.15905E+00,    0.10738E+03,
    0.15955E+00,    0.10741E+03,
    0.16005E+00,    0.10744E+03,
    0.16055E+00,    0.10747E+03,
    0.16105E+00,    0.10749E+03,
    0.16155E+00,    0.10752E+03,
    0.16205E+00,    0.10756E+03,
    0.16255E+00,    0.10759E+03,
    0.16305E+00,    0.10762E+03,
    0.16355E+00,    0.10765E+03,
    0.16405E+00,    0.10768E+03,
    0.16455E+00,    0.10772E+03,
    0.16505E+00,    0.10774E+03,
    0.16555E+00,    0.10778E+03,
    0.16605E+00,    0.10781E+03,
    0.16655E+00,    0.10784E+03,
    0.16705E+00,    0.10787E+03,
    0.16755E+00,    0.10790E+03,
    0.16805E+00,    0.10793E+03,
    0.16855E+00,    0.10796E+03,
    0.16905E+00,    0.10799E+03,
    0.16955E+00,    0.10802E+03,
    0.17005E+00,    0.10806E+03,
    0.17055E+00,    0.10808E+03,
    0.17105E+00,    0.10811E+03,
    0.17155E+00,    0.10814E+03,
    0.17205E+00,    0.10817E+03,
    0.17255E+00,    0.10820E+03,
    0.17305E+00,    0.10823E+03,
    0.17355E+00,    0.10826E+03,
    0.17405E+00,    0.10828E+03,
    0.17455E+00,    0.10831E+03,
    0.17505E+00,    0.10835E+03,
    0.17555E+00,    0.10838E+03,
    0.17605E+00,    0.10841E+03,
    0.17655E+00,    0.10844E+03,
    0.17705E+00,    0.10847E+03,
    0.17755E+00,    0.10849E+03,
    0.17805E+00,    0.10851E+03,
    0.17855E+00,    0.10856E+03,
    0.17905E+00,    0.10858E+03,
    0.17955E+00,    0.10861E+03,
    0.18005E+00,    0.10865E+03,
    0.18055E+00,    0.10867E+03,
    0.18105E+00,    0.10870E+03,
    0.18155E+00,    0.10873E+03,
    0.18205E+00,    0.10876E+03,
    0.18255E+00,    0.10879E+03,
    0.18305E+00,    0.10882E+03,
    0.18355E+00,    0.10885E+03,
    0.18405E+00,    0.10887E+03,
    0.18455E+00,    0.10890E+03,
    0.18505E+00,    0.10893E+03,
    0.18555E+00,    0.10896E+03,
    0.18605E+00,    0.10899E+03,
    0.18655E+00,    0.10901E+03,
    0.18705E+00,    0.10904E+03,
    0.18755E+00,    0.10907E+03,
    0.18805E+00,    0.10910E+03,
    0.18855E+00,    0.10913E+03,
    0.18905E+00,    0.10915E+03,
    0.18955E+00,    0.10920E+03,
    0.19005E+00,    0.10921E+03,
    0.19055E+00,    0.10925E+03,
    0.19105E+00,    0.10928E+03,
    0.19155E+00,    0.10931E+03,
    0.19205E+00,    0.10933E+03,
    0.19255E+00,    0.10937E+03,
    0.19305E+00,    0.10939E+03,
    0.19355E+00,    0.10942E+03,
    0.19405E+00,    0.10945E+03,
    0.19455E+00,    0.10947E+03,
    0.19505E+00,    0.10950E+03,
    0.19555E+00,    0.10954E+03,
    0.19605E+00,    0.10957E+03,
    0.19655E+00,    0.10960E+03,
    0.19705E+00,    0.10962E+03,
    0.19755E+00,    0.10965E+03,
    0.19805E+00,    0.10968E+03,
    0.19855E+00,    0.10970E+03,
    0.19905E+00,    0.10973E+03,
    0.19955E+00,    0.10977E+03,
    0.20005E+00,    0.10979E+03,
    0.20055E+00,    0.10982E+03,
    0.20105E+00,    0.10985E+03,
    0.20155E+00,    0.10988E+03,
    0.20205E+00,    0.10991E+03,
    0.20255E+00,    0.10994E+03,
    0.20305E+00,    0.10997E+03,
    0.20355E+00,    0.11000E+03,
    0.20405E+00,    0.11002E+03,
    0.20455E+00,    0.11004E+03,
    0.20505E+00,    0.11009E+03,
    0.20555E+00,    0.11011E+03,
    0.20605E+00,    0.11013E+03,
    0.20655E+00,    0.11016E+03,
    0.20705E+00,    0.11019E+03,
    0.20755E+00,    0.11022E+03,
    0.20805E+00,    0.11024E+03,
    0.20855E+00,    0.11028E+03,
    0.20905E+00,    0.11031E+03,
    0.20955E+00,    0.11034E+03,
    0.21005E+00,    0.11036E+03,
    0.21055E+00,    0.11038E+03,
    0.21105E+00,    0.11042E+03,
    0.21155E+00,    0.11045E+03,
    0.21205E+00,    0.11048E+03,
    0.21255E+00,    0.11051E+03,
    0.21305E+00,    0.11054E+03,
    0.21355E+00,    0.11056E+03,
    0.21405E+00,    0.11058E+03,
    0.21455E+00,    0.11062E+03,
    0.21505E+00,    0.11065E+03,
    0.21555E+00,    0.11068E+03,
    0.21605E+00,    0.11071E+03,
    0.21655E+00,    0.11073E+03,
    0.21705E+00,    0.11075E+03,
    0.21755E+00,    0.11078E+03,
    0.21805E+00,    0.11081E+03,
    0.21855E+00,    0.11084E+03,
    0.21905E+00,    0.11088E+03,
    0.21955E+00,    0.11089E+03,
    0.22005E+00,    0.11093E+03,
    0.22055E+00,    0.11095E+03,
    0.22105E+00,    0.11097E+03,
    0.22155E+00,    0.11101E+03,
    0.22205E+00,    0.11104E+03,
    0.22255E+00,    0.11106E+03,
    0.22305E+00,    0.11109E+03,
    0.22355E+00,    0.11112E+03,
    0.22405E+00,    0.11114E+03,
    0.22455E+00,    0.11118E+03,
    0.22505E+00,    0.11121E+03,
    0.22555E+00,    0.11124E+03,
    0.22605E+00,    0.11127E+03,
    0.22655E+00,    0.11129E+03,
    0.22705E+00,    0.11132E+03,
    0.22755E+00,    0.11134E+03,
    0.22805E+00,    0.11137E+03,
    0.22855E+00,    0.11140E+03,
    0.22905E+00,    0.11143E+03,
    0.22955E+00,    0.11145E+03,
    0.23005E+00,    0.11148E+03,
    0.23055E+00,    0.11150E+03,
    0.23105E+00,    0.11153E+03,
    0.23155E+00,    0.11157E+03,
    0.23205E+00,    0.11159E+03,
    0.23255E+00,    0.11162E+03,
    0.23305E+00,    0.11165E+03,
    0.23355E+00,    0.11166E+03,
    0.23405E+00,    0.11170E+03,
    0.23455E+00,    0.11172E+03,
    0.23505E+00,    0.11176E+03,
    0.23555E+00,    0.11178E+03,
    0.23605E+00,    0.11182E+03,
    0.23655E+00,    0.11185E+03,
    0.23705E+00,    0.11187E+03,
    0.23755E+00,    0.11188E+03,
    0.23805E+00,    0.11191E+03,
    0.23855E+00,    0.11195E+03,
    0.23905E+00,    0.11198E+03,
    0.23955E+00,    0.11201E+03,
    0.24005E+00,    0.11203E+03,
    0.24055E+00,    0.11206E+03,
    0.24105E+00,    0.11208E+03,
    0.24155E+00,    0.11212E+03,
    0.24205E+00,    0.11215E+03,
    0.24255E+00,    0.11217E+03,
    0.24305E+00,    0.11219E+03,
    0.24355E+00,    0.11223E+03,
    0.24405E+00,    0.11225E+03,
    0.24455E+00,    0.11228E+03,
    0.24505E+00,    0.11231E+03,
    0.24555E+00,    0.11234E+03,
    0.24605E+00,    0.11235E+03,
    0.24655E+00,    0.11239E+03,
    0.24705E+00,    0.11241E+03,
    0.24755E+00,    0.11245E+03,
    0.24805E+00,    0.11248E+03,
    0.24855E+00,    0.11251E+03,
    0.24905E+00,    0.11252E+03,
    0.24955E+00,    0.11255E+03,
    0.25005E+00,    0.11257E+03,
    0.25055E+00,    0.11261E+03,
    0.25105E+00,    0.11263E+03,
    0.25155E+00,    0.11267E+03,
    0.25205E+00,    0.11269E+03,
    0.25255E+00,    0.11272E+03,
    0.25305E+00,    0.11274E+03,
    0.25355E+00,    0.11278E+03,
    0.25405E+00,    0.11280E+03,
    0.25455E+00,    0.11283E+03,
    0.25505E+00,    0.11286E+03,
    0.25555E+00,    0.11289E+03,
    0.25605E+00,    0.11292E+03,
    0.25655E+00,    0.11294E+03,
    0.25705E+00,    0.11297E+03,
    0.25755E+00,    0.11299E+03,
    0.25805E+00,    0.11303E+03,
    0.25855E+00,    0.11305E+03,
    0.25905E+00,    0.11308E+03,
    0.25955E+00,    0.11310E+03,
    0.26005E+00,    0.11312E+03,
    0.26055E+00,    0.11315E+03,
    0.26105E+00,    0.11319E+03,
    0.26155E+00,    0.11322E+03,
    0.26205E+00,    0.11324E+03,
    0.26255E+00,    0.11327E+03,
    0.26305E+00,    0.11329E+03,
    0.26355E+00,    0.11333E+03,
    0.26405E+00,    0.11335E+03,
    0.26455E+00,    0.11339E+03,
    0.26505E+00,    0.11341E+03,
    0.26555E+00,    0.11344E+03,
    0.26605E+00,    0.11346E+03,
    0.26655E+00,    0.11349E+03,
    0.26705E+00,    0.11352E+03,
    0.26755E+00,    0.11355E+03,
    0.26805E+00,    0.11358E+03,
    0.26855E+00,    0.11361E+03,
    0.26905E+00,    0.11363E+03,
    0.26955E+00,    0.11366E+03,
    0.27005E+00,    0.11369E+03,
    0.27055E+00,    0.11372E+03,
    0.27105E+00,    0.11375E+03,
    0.27155E+00,    0.11378E+03,
    0.27205E+00,    0.11381E+03,
    0.27255E+00,    0.11383E+03,
    0.27305E+00,    0.11385E+03,
    0.27355E+00,    0.11388E+03,
    0.27405E+00,    0.11391E+03,
    0.27455E+00,    0.11394E+03,
    0.27505E+00,    0.11397E+03,
    0.27555E+00,    0.11399E+03,
    0.27605E+00,    0.11401E+03,
    0.27655E+00,    0.11405E+03,
    0.27705E+00,    0.11407E+03,
    0.27755E+00,    0.11411E+03,
    0.27805E+00,    0.11413E+03,
    0.27855E+00,    0.11417E+03,
    0.27905E+00,    0.11419E+03,
    0.27955E+00,    0.11421E+03,
    0.28005E+00,    0.11424E+03,
    0.28055E+00,    0.11426E+03,
    0.28105E+00,    0.11430E+03,
    0.28155E+00,    0.11433E+03,
    0.28205E+00,    0.11435E+03,
    0.28255E+00,    0.11437E+03,
    0.28305E+00,    0.11441E+03,
    0.28355E+00,    0.11444E+03,
    0.28405E+00,    0.11447E+03,
    0.28455E+00,    0.11450E+03,
    0.28505E+00,    0.11452E+03,
    0.28555E+00,    0.11455E+03,
    0.28605E+00,    0.11458E+03,
    0.28655E+00,    0.11460E+03,
    0.28705E+00,    0.11463E+03,
    0.28755E+00,    0.11466E+03,
    0.28805E+00,    0.11470E+03,
    0.28855E+00,    0.11472E+03,
    0.28905E+00,    0.11473E+03,
    0.28955E+00,    0.11477E+03,
    0.29005E+00,    0.11480E+03,
    0.29055E+00,    0.11483E+03,
    0.29105E+00,    0.11486E+03,
    0.29155E+00,    0.11488E+03,
    0.29205E+00,    0.11491E+03,
    0.29255E+00,    0.11494E+03,
    0.29305E+00,    0.11496E+03,
    0.29355E+00,    0.11499E+03,
    0.29405E+00,    0.11502E+03,
    0.29455E+00,    0.11505E+03,
    0.29505E+00,    0.11507E+03,
    0.29555E+00,    0.11510E+03,
    0.29605E+00,    0.11514E+03,
    0.29655E+00,    0.11516E+03,
    0.29705E+00,    0.11519E+03,
    0.29755E+00,    0.11522E+03,
    0.29805E+00,    0.11524E+03,
    0.29855E+00,    0.11528E+03,
    0.29905E+00,    0.11530E+03,
    0.29955E+00,    0.11533E+03,
    0.30005E+00,    0.11536E+03,
    0.30055E+00,    0.11539E+03,
    0.30105E+00,    0.11542E+03,
    0.30155E+00,    0.11545E+03,
    0.30205E+00,    0.11547E+03,
    0.30255E+00,    0.11549E+03,
    0.30305E+00,    0.11553E+03,
    0.30355E+00,    0.11555E+03,
    0.30405E+00,    0.11558E+03,
    0.30455E+00,    0.11561E+03,
    0.30505E+00,    0.11564E+03,
    0.30555E+00,    0.11566E+03,
    0.30605E+00,    0.11570E+03,
    0.30655E+00,    0.11573E+03,
    0.30705E+00,    0.11576E+03,
