        time[s],    volint[cm3],
    0.46050E-01,    0.99989E+02,
    0.46550E-01,    0.10008E+03,
    0.47050E-01,    0.10017E+03,
    0.47550E-01,    0.10024E+03,
    0.48050E-01,    0.10034E+03,
    0.48550E-01,    0.10042E+03,
    0.49050E-01,    0.10051E+03,
    0.49550E-01,    0.10059E+03,
    0.50050E-01,    0.10066E+03,
    0.50550E-01,    0.10074E+03,
    0.51050E-01,    0.10080E+03,
    0.51550E-01,    0.10087E+03,
    0.52050E-01,    0.10095E+03,
    0.52550E-01,    0.10102E+03,
    0.53050E-01,    0.10109E+03,
    0.53550E-01,    0.10116E+03,
    0.54050E-01,    0.10122E+03,
    0.54550E-01,    0.10128E+03,
    0.55050E-01,    0.10134E+03,
    0.55550E-01,    0.10140E+03,
    0.56050E-01,    0.10146E+03,
    0.56550E-01,    0.10152E+03,
    0.57050E-01,    0.10157E+03,
    0.57550E-01,    0.10162E+03,
    0.58050E-01,    0.10168E+03,
    0.58550E-01,    0.10171E+03,
    0.59050E-01,    0.10178E+03,
    0.59550E-01,    0.10183E+03,
    0.60050E-01,    0.10187E+03,
    0.60550E-01,    0.10193E+03,
    0.61050E-01,    0.10196E+03,
    0.61550E-01,    0.10201E+03,
    0.62050E-01,    0.10205E+03,
    0.62550E-01,    0.10210E+03,
    0.63050E-01,    0.10215E+03,
    0.63550E-01,    0.10220E+03,
    0.64050E-01,    0.10223E+03,
    0.64550E-01,    0.10228E+03,
    0.65050E-01,    0.10233E+03,
    0.65550E-01,    0.10236E+03,
    0.66050E-01,    0.10241E+03,
    0.66550E-01,    0.10245E+03,
    0.67050E-01,    0.10249E+03,
    0.67550E-01,    0.10255E+03,
    0.68050E-01,    0.10259E+03,
    0.68550E-01,    0.10263E+03,
    0.69050E-01,    0.10269E+03,
    0.69550E-01,    0.10272E+03,
    0.70050E-01,    0.10277E+03,
    0.70550E-01,    0.10282E+03,
    0.71050E-01,    0.10286E+03,
    0.71550E-01,    0.10290E+03,
    0.72050E-01,    0.10294E+03,
    0.72550E-01,    0.10298E+03,
    0.73050E-01,    0.10303E+03,
    0.73550E-01,    0.10306E+03,
    0.74050E-01,    0.10310E+03,
    0.74550E-01,    0.10315E+03,
    0.75050E-01,    0.10319E+03,
    0.75550E-01,    0.10323E+03,
    0.76050E-01,    0.10328E+03,
    0.76550E-01,    0.10331E+03,
    0.77050E-01,    0.10334E+03,
    0.77550E-01,    0.10337E+03,
    0.78050E-01,    0.10341E+03,
    0.78550E-01,    0.10345E+03,
    0.79050E-01,    0.10348E+03,
    0.79550E-01,    0.10353E+03,
    0.80050E-01,    0.10356E+03,
    0.80550E-01,    0.10359E+03,
    0.81050E-01,    0.10362E+03,
    0.81550E-01,    0.10365E+03,
    0.82050E-01,    0.10369E+03,
    0.82550E-01,    0.10373E+03,
    0.83050E-01,    0.10375E+03,
    0.83550E-01,    0.10379E+03,
    0.84050E-01,    0.10381E+03,
    0.84550E-01,    0.10384E+03,
    0.85050E-01,    0.10387E+03,
    0.85550E-01,    0.10390E+03,
    0.86050E-01,    0.10394E+03,
    0.86550E-01,    0.10395E+03,
    0.87050E-01,    0.10398E+03,
    0.87550E-01,    0.10401E+03,
    0.88050E-01,    0.10404E+03,
    0.88550E-01,    0.10407E+03,
    0.89050E-01,    0.10409E+03,
    0.89550E-01,    0.10413E+03,
    0.90050E-01,    0.10416E+03,
    0.90550E-01,    0.10418E+03,
    0.91050E-01,    0.10421E+03,
    0.91550E-01,    0.10424E+03,
    0.92050E-01,    0.10427E+03,
    0.92550E-01,    0.10431E+03,
    0.93050E-01,    0.10434E+03,
    0.93550E-01,    0.10437E+03,
    0.94050E-01,    0.10439E+03,
    0.94550E-01,    0.10443E+03,
    0.95050E-01,    0.10446E+03,
    0.95550E-01,    0.10450E+03,
    0.96050E-01,    0.10452E+03,
    0.96550E-01,    0.10456E+03,
    0.97050E-01,    0.10459E+03,
    0.97550E-01,    0.10461E+03,
    0.98050E-01,    0.10465E+03,
    0.98550E-01,    0.10468E+03,
    0.99050E-01,    0.10472E+03,
    0.99550E-01,    0.10474E+03,
    0.10005E+00,    0.10478E+03,
    0.10055E+00,    0.10480E+03,
    0.10105E+00,    0.10484E+03,
    0.10155E+00,    0.10488E+03,
    0.10205E+00,    0.10490E+03,
    0.10255E+00,    0.10493E+03,
    0.10305E+00,    0.10496E+03,
    0.10355E+00,    0.10499E+03,
    0.10405E+00,    0.10502E+03,
    0.10455E+00,    0.10505E+03,
    0.10505E+00,    0.10509E+03,
    0.10555E+00,    0.10512E+03,
    0.10605E+00,    0.10514E+03,
    0.10655E+00,    0.10517E+03,
    0.10705E+00,    0.10520E+03,
    0.10755E+00,    0.10524E+03,
    0.10805E+00,    0.10527E+03,
    0.10855E+00,    0.10531E+03,
    0.10905E+00,    0.10534E+03,
    0.10955E+00,    0.10537E+03,
    0.11005E+00,    0.10539E+03,
    0.11055E+00,    0.10541E+03,
    0.11105E+00,    0.10545E+03,
    0.11155E+00,    0.10549E+03,
    0.11205E+00,    0.10552E+03,
    0.11255E+00,    0.10555E+03,
    0.11305E+00,    0.10559E+03,
    0.11355E+00,    0.10561E+03,
    0.11405E+00,    0.10564E+03,
    0.11455E+00,    0.10569E+03,
    0.11505E+00,    0.10572E+03,
    0.11555E+00,    0.10574E+03,
    0.11605E+00,    0.10579E+03,
    0.11655E+00,    0.10581E+03,
    0.11705E+00,    0.10585E+03,
    0.11755E+00,    0.10589E+03,
    0.11805E+00,    0.10592E+03,
    0.11855E+00,    0.10595E+03,
    0.11905E+00,    0.10599E+03,
    0.11955E+00,    0.10603E+03,
    0.12005E+00,    0.10606E+03,
    0.12055E+00,    0.10609E+03,
    0.12105E+00,    0.10612E+03,
    0.12155E+00,    0.10617E+03,
    0.12205E+00,    0.10621E+03,
    0.12255E+00,    0.10624E+03,
    0.12305E+00,    0.10627E+03,
    0.12355E+00,    0.10630E+03,
    0.12405E+00,    0.10634E+03,
    0.12455E+00,    0.10638E+03,
    0.12505E+00,    0.10641E+03,
    0.12555E+00,    0.10646E+03,
    0.12605E+00,    0.10648E+03,
    0.12655E+00,    0.10651E+03,
    0.12705E+00,    0.10654E+03,
    0.12755E+00,    0.10658E+03,
    0.12805E+00,    0.10662E+03,
    0.12855E+00,    0.10665E+03,
    0.12905E+00,    0.10668E+03,
    0.12955E+00,    0.10671E+03,
    0.13005E+00,    0.10676E+03,
    0.13055E+00,    0.10679E+03,
    0.13105E+00,    0.10681E+03,
    0.13155E+00,    0.10686E+03,
    0.13205E+00,    0.10689E+03,
    0.13255E+00,    0.10691E+03,
    0.13305E+00,    0.10695E+03,
    0.13355E+00,    0.10698E+03,
    0.13405E+00,    0.10701E+03,
    0.13455E+00,    0.10706E+03,
    0.13505E+00,    0.10709E+03,
    0.13555E+00,    0.10712E+03,
    0.13605E+00,    0.10715E+03,
    0.13655E+00,    0.10717E+03,
    0.13705E+00,    0.10721E+03,
    0.13755E+00,    0.10725E+03,
    0.13805E+00,    0.10728E+03,
    0.13855E+00,    0.10732E+03,
    0.13905E+00,    0.10734E+03,
    0.13955E+00,    0.10737E+03,
    0.14005E+00,    0.10740E+03,
    0.14055E+00,    0.10744E+03,
    0.14105E+00,    0.10749E+03,
    0.14155E+00,    0.10751E+03,
    0.14205E+00,    0.10755E+03,
    0.14255E+00,    0.10758E+03,
    0.14305E+00,    0.10761E+03,
    0.14355E+00,    0.10764E+03,
    0.14405E+00,    0.10768E+03,
    0.14455E+00,    0.10772E+03,
    0.14505E+00,    0.10774E+03,
    0.14555E+00,    0.10779E+03,
    0.14605E+00,    0.10780E+03,
    0.14655E+00,    0.10783E+03,
    0.14705E+00,    0.10788E+03,
    0.14755E+00,    0.10792E+03,
    0.14805E+00,    0.10795E+03,
    0.14855E+00,    0.10798E+03,
    0.14905E+00,    0.10801E+03,
    0.14955E+00,    0.10804E+03,
    0.15005E+00,    0.10807E+03,
    0.15055E+00,    0.10811E+03,
    0.15105E+00,    0.10815E+03,
    0.15155E+00,    0.10818E+03,
    0.15205E+00,    0.10822E+03,
    0.15255E+00,    0.10823E+03,
    0.15305E+00,    0.10826E+03,
    0.15355E+00,    0.10830E+03,
    0.15405E+00,    0.10833E+03,
    0.15455E+00,    0.10837E+03,
    0.15505E+00,    0.10840E+03,
    0.15555E+00,    0.10844E+03,
    0.15605E+00,    0.10845E+03,
    0.15655E+00,    0.10848E+03,
    0.15705E+00,    0.10851E+03,
    0.15755E+00,    0.10856E+03,
    0.15805E+00,    0.10859E+03,
    0.15855E+00,    0.10863E+03,
    0.15905E+00,    0.10865E+03,
    0.15955E+00,    0.10868E+03,
    0.16005E+00,    0.10872E+03,
    0.16055E+00,    0.10874E+03,
    0.16105E+00,    0.10878E+03,
    0.16155E+00,    0.10881E+03,
    0.16205E+00,    0.10884E+03,
    0.16255E+00,    0.10887E+03,
    0.16305E+00,    0.10890E+03,
    0.16355E+00,    0.10893E+03,
    0.16405E+00,    0.10898E+03,
    0.16455E+00,    0.10900E+03,
    0.16505E+00,    0.10903E+03,
    0.16555E+00,    0.10906E+03,
    0.16605E+00,    0.10910E+03,
    0.16655E+00,    0.10912E+03,
    0.16705E+00,    0.10917E+03,
    0.16755E+00,    0.10920E+03,
    0.16805E+00,    0.10923E+03,
    0.16855E+00,    0.10925E+03,
    0.16905E+00,    0.10928E+03,
    0.16955E+00,    0.10931E+03,
    0.17005E+00,    0.10935E+03,
    0.17055E+00,    0.10938E+03,
    0.17105E+00,    0.10941E+03,
    0.17155E+00,    0.10945E+03,
    0.17205E+00,    0.10947E+03,
    0.17255E+00,    0.10950E+03,
    0.17305E+00,    0.10953E+03,
    0.17355E+00,    0.10956E+03,
    0.17405E+00,    0.10959E+03,
    0.17455E+00,    0.10962E+03,
    0.17505E+00,    0.10965E+03,
    0.17555E+00,    0.10968E+03,
    0.17605E+00,    0.10971E+03,
    0.17655E+00,    0.10973E+03,
    0.17705E+00,    0.10977E+03,
    0.17755E+00,    0.10980E+03,
    0.17805E+00,    0.10984E+03,
    0.17855E+00,    0.10986E+03,
    0.17905E+00,    0.10989E+03,
    0.17955E+00,    0.10991E+03,
    0.18005E+00,    0.10995E+03,
    0.18055E+00,    0.10999E+03,
    0.18105E+00,    0.11002E+03,
    0.18155E+00,    0.11004E+03,
    0.18205E+00,    0.11006E+03,
    0.18255E+00,    0.11010E+03,
    0.18305E+00,    0.11013E+03,
    0.18355E+00,    0.11016E+03,
    0.18405E+00,    0.11020E+03,
    0.18455E+00,    0.11021E+03,
    0.18505E+00,    0.11024E+03,
    0.18555E+00,    0.11027E+03,
    0.18605E+00,    0.11029E+03,
    0.18655E+00,    0.11033E+03,
    0.18705E+00,    0.11036E+03,
    0.18755E+00,    0.11040E+03,
    0.18805E+00,    0.11042E+03,
    0.18855E+00,    0.11045E+03,
    0.18905E+00,    0.11048E+03,
    0.18955E+00,    0.11051E+03,
    0.19005E+00,    0.11054E+03,
    0.19055E+00,    0.11057E+03,
    0.19105E+00,    0.11060E+03,
    0.19155E+00,    0.11062E+03,
    0.19205E+00,    0.11066E+03,
    0.19255E+00,    0.11068E+03,
    0.19305E+00,    0.11072E+03,
    0.19355E+00,    0.11075E+03,
    0.19405E+00,    0.11079E+03,
    0.19455E+00,    0.11082E+03,
    0.19505E+00,    0.11084E+03,
    0.19555E+00,    0.11085E+03,
    0.19605E+00,    0.11089E+03,
    0.19655E+00,    0.11093E+03,
    0.19705E+00,    0.11096E+03,
    0.19755E+00,    0.11098E+03,
    0.19805E+00,    0.11100E+03,
    0.19855E+00,    0.11103E+03,
    0.19905E+00,    0.11107E+03,
    0.19955E+00,    0.11110E+03,
    0.20005E+00,    0.11113E+03,
    0.20055E+00,    0.11116E+03,
    0.20105E+00,    0.11119E+03,
    0.20155E+00,    0.11121E+03,
    0.20205E+00,    0.11124E+03,
    0.20255E+00,    0.11127E+03,
    0.20305E+00,    0.11131E+03,
    0.20355E+00,    0.11134E+03,
    0.20405E+00,    0.11137E+03,
    0.20455E+00,    0.11140E+03,
    0.20505E+00,    0.11142E+03,
    0.20555E+00,    0.11145E+03,
    0.20605E+00,    0.11148E+03,
    0.20655E+00,    0.11151E+03,
    0.20705E+00,    0.11155E+03,
    0.20755E+00,    0.11157E+03,
    0.20805E+00,    0.11159E+03,
    0.20855E+00,    0.11162E+03,
    0.20905E+00,    0.11166E+03,
    0.20955E+00,    0.11168E+03,
    0.21005E+00,    0.11171E+03,
    0.21055E+00,    0.11175E+03,
    0.21105E+00,    0.11177E+03,
    0.21155E+00,    0.11181E+03,
    0.21205E+00,    0.11183E+03,
    0.21255E+00,    0.11186E+03,
    0.21305E+00,    0.11189E+03,
    0.21355E+00,    0.11192E+03,
    0.21405E+00,    0.11194E+03,
    0.21455E+00,    0.11197E+03,
    0.21505E+00,    0.11201E+03,
    0.21555E+00,    0.11203E+03,
    0.21605E+00,    0.11206E+03,
    0.21655E+00,    0.11210E+03,
    0.21705E+00,    0.11213E+03,
    0.21755E+00,    0.11215E+03,
    0.21805E+00,    0.11217E+03,
    0.21855E+00,    0.11222E+03,
    0.21905E+00,    0.11225E+03,
    0.21955E+00,    0.11228E+03,
    0.22005E+00,    0.11230E+03,
    0.22055E+00,    0.11233E+03,
    0.22105E+00,    0.11236E+03,
    0.22155E+00,    0.11239E+03,
    0.22205E+00,    0.11240E+03,
    0.22255E+00,    0.11244E+03,
    0.22305E+00,    0.11247E+03,
    0.22355E+00,    0.11251E+03,
    0.22405E+00,    0.11254E+03,
    0.22455E+00,    0.11256E+03,
    0.22505E+00,    0.11258E+03,
    0.22555E+00,    0.11262E+03,
    0.22605E+00,    0.11265E+03,
    0.22655E+00,    0.11267E+03,
    0.22705E+00,    0.11271E+03,
    0.22755E+00,    0.11272E+03,
    0.22805E+00,    0.11275E+03,
    0.22855E+00,    0.11277E+03,
    0.22905E+00,    0.11282E+03,
    0.22955E+00,    0.11284E+03,
    0.23005E+00,    0.11289E+03,
    0.23055E+00,    0.11290E+03,
    0.23105E+00,    0.11293E+03,
    0.23155E+00,    0.11295E+03,
    0.23205E+00,    0.11298E+03,
    0.23255E+00,    0.11302E+03,
    0.23305E+00,    0.11305E+03,
    0.23355E+00,    0.11309E+03,
    0.23405E+00,    0.11309E+03,
    0.23455E+00,    0.11313E+03,
    0.23505E+00,    0.11315E+03,
    0.23555E+00,    0.11318E+03,
    0.23605E+00,    0.11321E+03,
    0.23655E+00,    0.11325E+03,
    0.23705E+00,    0.11329E+03,
    0.23755E+00,    0.11330E+03,
    0.23805E+00,    0.11332E+03,
    0.23855E+00,    0.11336E+03,
    0.23905E+00,    0.11338E+03,
    0.23955E+00,    0.11342E+03,
    0.24005E+00,    0.11345E+03,
    0.24055E+00,    0.11347E+03,
    0.24105E+00,    0.11349E+03,
    0.24155E+00,    0.11352E+03,
    0.24205E+00,    0.11354E+03,
    0.24255E+00,    0.11359E+03,
    0.24305E+00,    0.11362E+03,
    0.24355E+00,    0.11364E+03,
    0.24405E+00,    0.11366E+03,
    0.24455E+00,    0.11370E+03,
    0.24505E+00,    0.11371E+03,
    0.24555E+00,    0.11375E+03,
    0.24605E+00,    0.11379E+03,
    0.24655E+00,    0.11382E+03,
    0.24705E+00,    0.11385E+03,
    0.24755E+00,    0.11386E+03,
    0.24805E+00,    0.11388E+03,
    0.24855E+00,    0.11391E+03,
    0.24905E+00,    0.11395E+03,
    0.24955E+00,    0.11399E+03,
    0.25005E+00,    0.11401E+03,
    0.25055E+00,    0.11404E+03,
    0.25105E+00,    0.11405E+03,
    0.25155E+00,    0.11409E+03,
    0.25205E+00,    0.11412E+03,
    0.25255E+00,    0.11415E+03,
    0.25305E+00,    0.11419E+03,
    0.25355E+00,    0.11420E+03,
    0.25405E+00,    0.11423E+03,
    0.25455E+00,    0.11426E+03,
    0.25505E+00,    0.11430E+03,
    0.25555E+00,    0.11433E+03,
    0.25605E+00,    0.11436E+03,
    0.25655E+00,    0.11439E+03,
    0.25705E+00,    0.11441E+03,
    0.25755E+00,    0.11443E+03,
    0.25805E+00,    0.11445E+03,
    0.25855E+00,    0.11450E+03,
    0.25905E+00,    0.11453E+03,
    0.25955E+00,    0.11456E+03,
    0.26005E+00,    0.11459E+03,
    0.26055E+00,    0.11460E+03,
    0.26105E+00,    0.11463E+03,
    0.26155E+00,    0.11466E+03,
    0.26205E+00,    0.11469E+03,
    0.26255E+00,    0.11473E+03,
    0.26305E+00,    0.11476E+03,
    0.26355E+00,    0.11477E+03,
    0.26405E+00,    0.11481E+03,
    0.26455E+00,    0.11484E+03,
    0.26505E+00,    0.11486E+03,
    0.26555E+00,    0.11490E+03,
    0.26605E+00,    0.11493E+03,
    0.26655E+00,    0.11495E+03,
    0.26705E+00,    0.11498E+03,
    0.26755E+00,    0.11500E+03,
    0.26805E+00,    0.11503E+03,
    0.26855E+00,    0.11507E+03,
    0.26905E+00,    0.11510E+03,
    0.26955E+00,    0.11514E+03,
    0.27005E+00,    0.11516E+03,
    0.27055E+00,    0.11519E+03,
    0.27105E+00,    0.11522E+03,
    0.27155E+00,    0.11525E+03,
    0.27205E+00,    0.11527E+03,
    0.27255E+00,    0.11531E+03,
    0.27305E+00,    0.11533E+03,
    0.27355E+00,    0.11535E+03,
    0.27405E+00,    0.11538E+03,
    0.27455E+00,    0.11541E+03,
    0.27505E+00,    0.11544E+03,
    0.27555E+00,    0.11546E+03,
    0.27605E+00,    0.11550E+03,
    0.27655E+00,    0.11553E+03,
    0.27705E+00,    0.11556E+03,
    0.27755E+00,    0.11557E+03,
    0.27805E+00,    0.11562E+03,
    0.27855E+00,    0.11564E+03,
    0.27905E+00,    0.11568E+03,
    0.27955E+00,    0.11570E+03,
    0.28005E+00,    0.11572E+03,
    0.28055E+00,    0.11576E+03,
    0.28105E+00,    0.11578E+03,
    0.28155E+00,    0.11581E+03,
    0.28205E+00,    0.11584E+03,
    0.28255E+00,    0.11587E+03,
    0.28305E+00,    0.11591E+03,
    0.28355E+00,    0.11592E+03,
    0.28405E+00,    0.11595E+03,
    0.28455E+00,    0.11599E+03,
    0.28505E+00,    0.11603E+03,
    0.28555E+00,    0.11605E+03,
    0.28605E+00,    0.11608E+03,
    0.28655E+00,    0.11609E+03,
    0.28705E+00,    0.11613E+03,
    0.28755E+00,    0.11616E+03,
    0.28805E+00,    0.11619E+03,
    0.28855E+00,    0.11621E+03,
    0.28905E+00,    0.11625E+03,
    0.28955E+00,    0.11628E+03,
    0.29005E+00,    0.11629E+03,
    0.29055E+00,    0.11633E+03,
    0.29105E+00,    0.11636E+03,
    0.29155E+00,    0.11640E+03,
    0.29205E+00,    0.11642E+03,
    0.29255E+00,    0.11645E+03,
    0.29305E+00,    0.11648E+03,
    0.29355E+00,    0.11650E+03,
    0.29405E+00,    0.11653E+03,
    0.29455E+00,    0.11657E+03,
    0.29505E+00,    0.11660E+03,
    0.29555E+00,    0.11663E+03,
    0.29605E+00,    0.11666E+03,
    0.29655E+00,    0.11668E+03,
    0.29705E+00,    0.11671E+03,
    0.29755E+00,    0.11674E+03,
    0.29805E+00,    0.11677E+03,
    0.29855E+00,    0.11679E+03,
    0.29905E+00,    0.11685E+03,
    0.29955E+00,    0.11687E+03,
    0.30005E+00,    0.11689E+03,
    0.30055E+00,    0.11692E+03,
    0.30105E+00,    0.11695E+03,
    0.30155E+00,    0.11698E+03,
    0.30205E+00,    0.11701E+03,
    0.30255E+00,    0.11703E+03,
    0.30305E+00,    0.11707E+03,
    0.30355E+00,    0.11708E+03,
    0.30405E+00,    0.11712E+03,
    0.30455E+00,    0.11715E+03,
    0.30505E+00,    0.11718E+03,
    0.30555E+00,    0.11722E+03,
    0.30605E+00,    0.11725E+03,
    0.30655E+00,    0.11726E+03,
    0.30705E+00,    0.11729E+03,
    0.30755E+00,    0.11734E+03,
