        time[s],    volint[cm3],
    0.51550E-01,    0.10775E+03,
    0.52050E-01,    0.10790E+03,
    0.52550E-01,    0.10792E+03,
    0.53050E-01,    0.10798E+03,
    0.53550E-01,    0.10816E+03,
    0.54050E-01,    0.10826E+03,
    0.54550E-01,    0.10829E+03,
    0.55050E-01,    0.10842E+03,
    0.55550E-01,    0.10854E+03,
    0.56050E-01,    0.10864E+03,
    0.56550E-01,    0.10870E+03,
    0.57050E-01,    0.10882E+03,
    0.57550E-01,    0.10892E+03,
    0.58050E-01,    0.10892E+03,
    0.58550E-01,    0.10895E+03,
    0.59050E-01,    0.10910E+03,
    0.59550E-01,    0.10920E+03,
    0.60050E-01,    0.10919E+03,
    0.60550E-01,    0.10931E+03,
    0.61050E-01,    0.10940E+03,
    0.61550E-01,    0.10948E+03,
    0.62050E-01,    0.10954E+03,
    0.62550E-01,    0.10963E+03,
    0.63050E-01,    0.10974E+03,
    0.63550E-01,    0.10975E+03,
    0.64050E-01,    0.10980E+03,
    0.64550E-01,    0.10989E+03,
    0.65050E-01,    0.10993E+03,
    0.65550E-01,    0.10997E+03,
    0.66050E-01,    0.11005E+03,
    0.66550E-01,    0.11016E+03,
    0.67050E-01,    0.11022E+03,
    0.67550E-01,    0.11026E+03,
    0.68050E-01,    0.11030E+03,
    0.68550E-01,    0.11040E+03,
    0.69050E-01,    0.11046E+03,
    0.69550E-01,    0.11049E+03,
    0.70050E-01,    0.11057E+03,
    0.70550E-01,    0.11066E+03,
    0.71050E-01,    0.11071E+03,
    0.71550E-01,    0.11074E+03,
    0.72050E-01,    0.11081E+03,
    0.72550E-01,    0.11085E+03,
    0.73050E-01,    0.11094E+03,
    0.73550E-01,    0.11102E+03,
    0.74050E-01,    0.11107E+03,
    0.74550E-01,    0.11110E+03,
    0.75050E-01,    0.11114E+03,
    0.75550E-01,    0.11121E+03,
    0.76050E-01,    0.11127E+03,
    0.76550E-01,    0.11134E+03,
    0.77050E-01,    0.11139E+03,
    0.77550E-01,    0.11145E+03,
    0.78050E-01,    0.11149E+03,
    0.78550E-01,    0.11150E+03,
    0.79050E-01,    0.11156E+03,
    0.79550E-01,    0.11161E+03,
    0.80050E-01,    0.11165E+03,
    0.80550E-01,    0.11172E+03,
    0.81050E-01,    0.11177E+03,
    0.81550E-01,    0.11182E+03,
    0.82050E-01,    0.11186E+03,
    0.82550E-01,    0.11194E+03,
    0.83050E-01,    0.11198E+03,
    0.83550E-01,    0.11203E+03,
    0.84050E-01,    0.11204E+03,
    0.84550E-01,    0.11208E+03,
    0.85050E-01,    0.11210E+03,
    0.85550E-01,    0.11216E+03,
    0.86050E-01,    0.11222E+03,
    0.86550E-01,    0.11226E+03,
    0.87050E-01,    0.11232E+03,
    0.87550E-01,    0.11235E+03,
    0.88050E-01,    0.11235E+03,
    0.88550E-01,    0.11243E+03,
    0.89050E-01,    0.11243E+03,
    0.89550E-01,    0.11250E+03,
    0.90050E-01,    0.11254E+03,
    0.90550E-01,    0.11257E+03,
    0.91050E-01,    0.11260E+03,
    0.91550E-01,    0.11266E+03,
    0.92050E-01,    0.11267E+03,
    0.92550E-01,    0.11272E+03,
    0.93050E-01,    0.11276E+03,
    0.93550E-01,    0.11280E+03,
    0.94050E-01,    0.11283E+03,
    0.94550E-01,    0.11289E+03,
    0.95050E-01,    0.11291E+03,
    0.95550E-01,    0.11298E+03,
    0.96050E-01,    0.11303E+03,
    0.96550E-01,    0.11307E+03,
    0.97050E-01,    0.11310E+03,
    0.97550E-01,    0.11310E+03,
    0.98050E-01,    0.11317E+03,
    0.98550E-01,    0.11323E+03,
    0.99050E-01,    0.11325E+03,
    0.99550E-01,    0.11330E+03,
    0.10005E+00,    0.11334E+03,
    0.10055E+00,    0.11339E+03,
    0.10105E+00,    0.11342E+03,
    0.10155E+00,    0.11347E+03,
    0.10205E+00,    0.11354E+03,
    0.10255E+00,    0.11357E+03,
    0.10305E+00,    0.11363E+03,
    0.10355E+00,    0.11365E+03,
    0.10405E+00,    0.11366E+03,
    0.10455E+00,    0.11371E+03,
    0.10505E+00,    0.11373E+03,
    0.10555E+00,    0.11378E+03,
    0.10605E+00,    0.11384E+03,
    0.10655E+00,    0.11389E+03,
    0.10705E+00,    0.11391E+03,
    0.10755E+00,    0.11396E+03,
    0.10805E+00,    0.11398E+03,
    0.10855E+00,    0.11403E+03,
    0.10905E+00,    0.11409E+03,
    0.10955E+00,    0.11413E+03,
    0.11005E+00,    0.11414E+03,
    0.11055E+00,    0.11419E+03,
    0.11105E+00,    0.11421E+03,
    0.11155E+00,    0.11424E+03,
    0.11205E+00,    0.11429E+03,
    0.11255E+00,    0.11436E+03,
    0.11305E+00,    0.11440E+03,
    0.11355E+00,    0.11443E+03,
    0.11405E+00,    0.11447E+03,
    0.11455E+00,    0.11448E+03,
    0.11505E+00,    0.11455E+03,
    0.11555E+00,    0.11458E+03,
    0.11605E+00,    0.11467E+03,
    0.11655E+00,    0.11472E+03,
    0.11705E+00,    0.11473E+03,
    0.11755E+00,    0.11477E+03,
    0.11805E+00,    0.11483E+03,
    0.11855E+00,    0.11489E+03,
    0.11905E+00,    0.11494E+03,
    0.11955E+00,    0.11497E+03,
    0.12005E+00,    0.11500E+03,
    0.12055E+00,    0.11503E+03,
    0.12105E+00,    0.11507E+03,
    0.12155E+00,    0.11512E+03,
    0.12205E+00,    0.11520E+03,
    0.12255E+00,    0.11524E+03,
    0.12305E+00,    0.11529E+03,
    0.12355E+00,    0.11534E+03,
    0.12405E+00,    0.11535E+03,
    0.12455E+00,    0.11540E+03,
    0.12505E+00,    0.11543E+03,
    0.12555E+00,    0.11548E+03,
    0.12605E+00,    0.11555E+03,
    0.12655E+00,    0.11556E+03,
    0.12705E+00,    0.11561E+03,
    0.12755E+00,    0.11563E+03,
    0.12805E+00,    0.11567E+03,
    0.12855E+00,    0.11575E+03,
    0.12905E+00,    0.11577E+03,
    0.12955E+00,    0.11583E+03,
    0.13005E+00,    0.11586E+03,
    0.13055E+00,    0.11587E+03,
    0.13105E+00,    0.11593E+03,
    0.13155E+00,    0.11597E+03,
    0.13205E+00,    0.11602E+03,
    0.13255E+00,    0.11608E+03,
    0.13305E+00,    0.11614E+03,
    0.13355E+00,    0.11614E+03,
    0.13405E+00,    0.11618E+03,
    0.13455E+00,    0.11623E+03,
    0.13505E+00,    0.11629E+03,
    0.13555E+00,    0.11633E+03,
    0.13605E+00,    0.11637E+03,
    0.13655E+00,    0.11635E+03,
    0.13705E+00,    0.11640E+03,
    0.13755E+00,    0.11644E+03,
    0.13805E+00,    0.11649E+03,
    0.13855E+00,    0.11653E+03,
    0.13905E+00,    0.11657E+03,
    0.13955E+00,    0.11662E+03,
    0.14005E+00,    0.11666E+03,
    0.14055E+00,    0.11666E+03,
    0.14105E+00,    0.11673E+03,
    0.14155E+00,    0.11677E+03,
    0.14205E+00,    0.11682E+03,
    0.14255E+00,    0.11683E+03,
    0.14305E+00,    0.11689E+03,
    0.14355E+00,    0.11692E+03,
    0.14405E+00,    0.11698E+03,
    0.14455E+00,    0.11697E+03,
    0.14505E+00,    0.11705E+03,
    0.14555E+00,    0.11707E+03,
    0.14605E+00,    0.11711E+03,
    0.14655E+00,    0.11716E+03,
    0.14705E+00,    0.11721E+03,
    0.14755E+00,    0.11725E+03,
    0.14805E+00,    0.11726E+03,
    0.14855E+00,    0.11735E+03,
    0.14905E+00,    0.11734E+03,
    0.14955E+00,    0.11741E+03,
    0.15005E+00,    0.11744E+03,
    0.15055E+00,    0.11744E+03,
    0.15105E+00,    0.11750E+03,
    0.15155E+00,    0.11754E+03,
    0.15205E+00,    0.11758E+03,
    0.15255E+00,    0.11764E+03,
    0.15305E+00,    0.11767E+03,
    0.15355E+00,    0.11770E+03,
    0.15405E+00,    0.11772E+03,
    0.15455E+00,    0.11778E+03,
    0.15505E+00,    0.11784E+03,
    0.15555E+00,    0.11784E+03,
    0.15605E+00,    0.11789E+03,
    0.15655E+00,    0.11790E+03,
    0.15705E+00,    0.11795E+03,
    0.15755E+00,    0.11799E+03,
    0.15805E+00,    0.11804E+03,
    0.15855E+00,    0.11809E+03,
    0.15905E+00,    0.11812E+03,
    0.15955E+00,    0.11818E+03,
    0.16005E+00,    0.11815E+03,
    0.16055E+00,    0.11823E+03,
    0.16105E+00,    0.11828E+03,
    0.16155E+00,    0.11832E+03,
    0.16205E+00,    0.11835E+03,
    0.16255E+00,    0.11838E+03,
    0.16305E+00,    0.11840E+03,
    0.16355E+00,    0.11844E+03,
    0.16405E+00,    0.11849E+03,
    0.16455E+00,    0.11852E+03,
    0.16505E+00,    0.11856E+03,
    0.16555E+00,    0.11859E+03,
    0.16605E+00,    0.11868E+03,
    0.16655E+00,    0.11868E+03,
    0.16705E+00,    0.11871E+03,
    0.16755E+00,    0.11875E+03,
    0.16805E+00,    0.11881E+03,
    0.16855E+00,    0.11887E+03,
    0.16905E+00,    0.11887E+03,
    0.16955E+00,    0.11887E+03,
    0.17005E+00,    0.11892E+03,
    0.17055E+00,    0.11898E+03,
    0.17105E+00,    0.11899E+03,
    0.17155E+00,    0.11905E+03,
    0.17205E+00,    0.11908E+03,
    0.17255E+00,    0.11909E+03,
    0.17305E+00,    0.11917E+03,
    0.17355E+00,    0.11918E+03,
    0.17405E+00,    0.11923E+03,
    0.17455E+00,    0.11929E+03,
    0.17505E+00,    0.11932E+03,
    0.17555E+00,    0.11934E+03,
    0.17605E+00,    0.11938E+03,
    0.17655E+00,    0.11939E+03,
    0.17705E+00,    0.11942E+03,
    0.17755E+00,    0.11949E+03,
    0.17805E+00,    0.11950E+03,
    0.17855E+00,    0.11958E+03,
    0.17905E+00,    0.11959E+03,
    0.17955E+00,    0.11962E+03,
    0.18005E+00,    0.11964E+03,
    0.18055E+00,    0.11967E+03,
    0.18105E+00,    0.11972E+03,
    0.18155E+00,    0.11977E+03,
    0.18205E+00,    0.11978E+03,
    0.18255E+00,    0.11982E+03,
    0.18305E+00,    0.11981E+03,
    0.18355E+00,    0.11989E+03,
    0.18405E+00,    0.11992E+03,
    0.18455E+00,    0.11997E+03,
    0.18505E+00,    0.12003E+03,
    0.18555E+00,    0.12005E+03,
    0.18605E+00,    0.12010E+03,
    0.18655E+00,    0.12009E+03,
    0.18705E+00,    0.12014E+03,
    0.18755E+00,    0.12019E+03,
    0.18805E+00,    0.12020E+03,
    0.18855E+00,    0.12025E+03,
    0.18905E+00,    0.12028E+03,
    0.18955E+00,    0.12031E+03,
    0.19005E+00,    0.12035E+03,
    0.19055E+00,    0.12037E+03,
    0.19105E+00,    0.12043E+03,
    0.19155E+00,    0.12051E+03,
    0.19205E+00,    0.12050E+03,
    0.19255E+00,    0.12053E+03,
    0.19305E+00,    0.12053E+03,
    0.19355E+00,    0.12056E+03,
    0.19405E+00,    0.12062E+03,
    0.19455E+00,    0.12067E+03,
    0.19505E+00,    0.12072E+03,
    0.19555E+00,    0.12075E+03,
    0.19605E+00,    0.12076E+03,
    0.19655E+00,    0.12078E+03,
    0.19705E+00,    0.12083E+03,
    0.19755E+00,    0.12086E+03,
    0.19805E+00,    0.12091E+03,
    0.19855E+00,    0.12098E+03,
    0.19905E+00,    0.12094E+03,
    0.19955E+00,    0.12100E+03,
    0.20005E+00,    0.12103E+03,
    0.20055E+00,    0.12107E+03,
    0.20105E+00,    0.12113E+03,
    0.20155E+00,    0.12115E+03,
    0.20205E+00,    0.12119E+03,
    0.20255E+00,    0.12123E+03,
    0.20305E+00,    0.12126E+03,
    0.20355E+00,    0.12129E+03,
    0.20405E+00,    0.12137E+03,
    0.20455E+00,    0.12140E+03,
    0.20505E+00,    0.12142E+03,
    0.20555E+00,    0.12144E+03,
    0.20605E+00,    0.12147E+03,
    0.20655E+00,    0.12150E+03,
    0.20705E+00,    0.12154E+03,
    0.20755E+00,    0.12158E+03,
    0.20805E+00,    0.12161E+03,
    0.20855E+00,    0.12163E+03,
    0.20905E+00,    0.12164E+03,
    0.20955E+00,    0.12168E+03,
    0.21005E+00,    0.12171E+03,
    0.21055E+00,    0.12180E+03,
    0.21105E+00,    0.12183E+03,
    0.21155E+00,    0.12188E+03,
    0.21205E+00,    0.12188E+03,
    0.21255E+00,    0.12191E+03,
    0.21305E+00,    0.12195E+03,
    0.21355E+00,    0.12196E+03,
    0.21405E+00,    0.12203E+03,
    0.21455E+00,    0.12209E+03,
    0.21505E+00,    0.12208E+03,
    0.21555E+00,    0.12212E+03,
    0.21605E+00,    0.12215E+03,
    0.21655E+00,    0.12218E+03,
    0.21705E+00,    0.12222E+03,
    0.21755E+00,    0.12230E+03,
    0.21805E+00,    0.12232E+03,
    0.21855E+00,    0.12233E+03,
    0.21905E+00,    0.12237E+03,
    0.21955E+00,    0.12241E+03,
    0.22005E+00,    0.12241E+03,
    0.22055E+00,    0.12249E+03,
    0.22105E+00,    0.12255E+03,
    0.22155E+00,    0.12252E+03,
    0.22205E+00,    0.12257E+03,
    0.22255E+00,    0.12258E+03,
    0.22305E+00,    0.12262E+03,
    0.22355E+00,    0.12267E+03,
    0.22405E+00,    0.12272E+03,
    0.22455E+00,    0.12275E+03,
    0.22505E+00,    0.12278E+03,
    0.22555E+00,    0.12277E+03,
    0.22605E+00,    0.12284E+03,
    0.22655E+00,    0.12287E+03,
    0.22705E+00,    0.12292E+03,
    0.22755E+00,    0.12296E+03,
    0.22805E+00,    0.12299E+03,
    0.22855E+00,    0.12301E+03,
    0.22905E+00,    0.12301E+03,
    0.22955E+00,    0.12308E+03,
    0.23005E+00,    0.12315E+03,
    0.23055E+00,    0.12317E+03,
    0.23105E+00,    0.12318E+03,
    0.23155E+00,    0.12324E+03,
    0.23205E+00,    0.12323E+03,
    0.23255E+00,    0.12327E+03,
    0.23305E+00,    0.12334E+03,
    0.23355E+00,    0.12334E+03,
    0.23405E+00,    0.12342E+03,
    0.23455E+00,    0.12346E+03,
    0.23505E+00,    0.12348E+03,
    0.23555E+00,    0.12348E+03,
    0.23605E+00,    0.12353E+03,
    0.23655E+00,    0.12356E+03,
    0.23705E+00,    0.12360E+03,
    0.23755E+00,    0.12362E+03,
    0.23805E+00,    0.12365E+03,
    0.23855E+00,    0.12369E+03,
    0.23905E+00,    0.12368E+03,
    0.23955E+00,    0.12375E+03,
    0.24005E+00,    0.12378E+03,
    0.24055E+00,    0.12385E+03,
    0.24105E+00,    0.12387E+03,
    0.24155E+00,    0.12384E+03,
    0.24205E+00,    0.12392E+03,
    0.24255E+00,    0.12391E+03,
    0.24305E+00,    0.12397E+03,
    0.24355E+00,    0.12405E+03,
    0.24405E+00,    0.12405E+03,
    0.24455E+00,    0.12408E+03,
    0.24505E+00,    0.12409E+03,
    0.24555E+00,    0.12414E+03,
    0.24605E+00,    0.12419E+03,
    0.24655E+00,    0.12424E+03,
    0.24705E+00,    0.12426E+03,
    0.24755E+00,    0.12428E+03,
    0.24805E+00,    0.12432E+03,
    0.24855E+00,    0.12438E+03,
    0.24905E+00,    0.12438E+03,
    0.24955E+00,    0.12441E+03,
    0.25005E+00,    0.12445E+03,
    0.25055E+00,    0.12451E+03,
    0.25105E+00,    0.12454E+03,
    0.25155E+00,    0.12457E+03,
    0.25205E+00,    0.12454E+03,
    0.25255E+00,    0.12459E+03,
    0.25305E+00,    0.12464E+03,
    0.25355E+00,    0.12470E+03,
    0.25405E+00,    0.12471E+03,
    0.25455E+00,    0.12473E+03,
    0.25505E+00,    0.12476E+03,
    0.25555E+00,    0.12480E+03,
    0.25605E+00,    0.12484E+03,
    0.25655E+00,    0.12493E+03,
    0.25705E+00,    0.12494E+03,
    0.25755E+00,    0.12494E+03,
    0.25805E+00,    0.12499E+03,
    0.25855E+00,    0.12501E+03,
    0.25905E+00,    0.12506E+03,
    0.25955E+00,    0.12510E+03,
    0.26005E+00,    0.12513E+03,
    0.26055E+00,    0.12516E+03,
    0.26105E+00,    0.12519E+03,
    0.26155E+00,    0.12520E+03,
    0.26205E+00,    0.12522E+03,
    0.26255E+00,    0.12528E+03,
    0.26305E+00,    0.12532E+03,
    0.26355E+00,    0.12538E+03,
    0.26405E+00,    0.12539E+03,
    0.26455E+00,    0.12541E+03,
    0.26505E+00,    0.12545E+03,
    0.26555E+00,    0.12547E+03,
    0.26605E+00,    0.12552E+03,
    0.26655E+00,    0.12556E+03,
    0.26705E+00,    0.12559E+03,
    0.26755E+00,    0.12564E+03,
    0.26805E+00,    0.12564E+03,
    0.26855E+00,    0.12568E+03,
    0.26905E+00,    0.12572E+03,
    0.26955E+00,    0.12578E+03,
    0.27005E+00,    0.12580E+03,
    0.27055E+00,    0.12583E+03,
    0.27105E+00,    0.12584E+03,
    0.27155E+00,    0.12588E+03,
    0.27205E+00,    0.12592E+03,
    0.27255E+00,    0.12596E+03,
    0.27305E+00,    0.12602E+03,
    0.27355E+00,    0.12603E+03,
    0.27405E+00,    0.12607E+03,
    0.27455E+00,    0.12611E+03,
    0.27505E+00,    0.12614E+03,
    0.27555E+00,    0.12615E+03,
    0.27605E+00,    0.12619E+03,
    0.27655E+00,    0.12627E+03,
    0.27705E+00,    0.12629E+03,
    0.27755E+00,    0.12628E+03,
    0.27805E+00,    0.12632E+03,
    0.27855E+00,    0.12634E+03,
    0.27905E+00,    0.12638E+03,
    0.27955E+00,    0.12647E+03,
    0.28005E+00,    0.12648E+03,
    0.28055E+00,    0.12651E+03,
    0.28105E+00,    0.12655E+03,
    0.28155E+00,    0.12656E+03,
    0.28205E+00,    0.12657E+03,
    0.28255E+00,    0.12664E+03,
    0.28305E+00,    0.12667E+03,
    0.28355E+00,    0.12671E+03,
    0.28405E+00,    0.12674E+03,
    0.28455E+00,    0.12674E+03,
    0.28505E+00,    0.12677E+03,
    0.28555E+00,    0.12684E+03,
    0.28605E+00,    0.12689E+03,
    0.28655E+00,    0.12688E+03,
    0.28705E+00,    0.12692E+03,
    0.28755E+00,    0.12697E+03,
    0.28805E+00,    0.12697E+03,
    0.28855E+00,    0.12700E+03,
    0.28905E+00,    0.12710E+03,
    0.28955E+00,    0.12712E+03,
    0.29005E+00,    0.12716E+03,
    0.29055E+00,    0.12718E+03,
    0.29105E+00,    0.12720E+03,
    0.29155E+00,    0.12727E+03,
    0.29205E+00,    0.12729E+03,
    0.29255E+00,    0.12733E+03,
    0.29305E+00,    0.12739E+03,
    0.29355E+00,    0.12741E+03,
    0.29405E+00,    0.12746E+03,
    0.29455E+00,    0.12741E+03,
    0.29505E+00,    0.12750E+03,
    0.29555E+00,    0.12754E+03,
    0.29605E+00,    0.12757E+03,
    0.29655E+00,    0.12763E+03,
    0.29705E+00,    0.12762E+03,
    0.29755E+00,    0.12767E+03,
    0.29805E+00,    0.12769E+03,
    0.29855E+00,    0.12776E+03,
    0.29905E+00,    0.12777E+03,
    0.29955E+00,    0.12779E+03,
    0.30005E+00,    0.12789E+03,
    0.30055E+00,    0.12789E+03,
    0.30105E+00,    0.12791E+03,
    0.30155E+00,    0.12794E+03,
    0.30205E+00,    0.12801E+03,
    0.30255E+00,    0.12805E+03,
    0.30305E+00,    0.12810E+03,
    0.30355E+00,    0.12812E+03,
    0.30405E+00,    0.12814E+03,
    0.30455E+00,    0.12816E+03,
    0.30505E+00,    0.12822E+03,
    0.30555E+00,    0.12828E+03,
    0.30605E+00,    0.12833E+03,
    0.30655E+00,    0.12832E+03,
    0.30705E+00,    0.12836E+03,
    0.30755E+00,    0.12837E+03,
    0.30805E+00,    0.12844E+03,
    0.30855E+00,    0.12846E+03,
    0.30905E+00,    0.12852E+03,
    0.30955E+00,    0.12854E+03,
    0.31005E+00,    0.12861E+03,
    0.31055E+00,    0.12861E+03,
    0.31105E+00,    0.12863E+03,
    0.31155E+00,    0.12867E+03,
    0.31205E+00,    0.12874E+03,
    0.31255E+00,    0.12874E+03,
    0.31305E+00,    0.12883E+03,
    0.31355E+00,    0.12884E+03,
    0.31405E+00,    0.12882E+03,
    0.31455E+00,    0.12889E+03,
    0.31505E+00,    0.12890E+03,
    0.31555E+00,    0.12899E+03,
    0.31605E+00,    0.12904E+03,
    0.31655E+00,    0.12904E+03,
    0.31705E+00,    0.12908E+03,
    0.31755E+00,    0.12910E+03,
    0.31805E+00,    0.12915E+03,
    0.31855E+00,    0.12919E+03,
    0.31905E+00,    0.12919E+03,
    0.31955E+00,    0.12929E+03,
    0.32005E+00,    0.12934E+03,
    0.32055E+00,    0.12930E+03,
    0.32105E+00,    0.12934E+03,
    0.32155E+00,    0.12938E+03,
    0.32205E+00,    0.12947E+03,
    0.32255E+00,    0.12949E+03,
    0.32305E+00,    0.12951E+03,
    0.32355E+00,    0.12954E+03,
    0.32405E+00,    0.12954E+03,
    0.32455E+00,    0.12959E+03,
    0.32505E+00,    0.12965E+03,
    0.32555E+00,    0.12967E+03,
    0.32605E+00,    0.12976E+03,
    0.32655E+00,    0.12976E+03,
    0.32705E+00,    0.12982E+03,
    0.32755E+00,    0.12987E+03,
    0.32805E+00,    0.12987E+03,
    0.32855E+00,    0.12990E+03,
    0.32905E+00,    0.12999E+03,
    0.32955E+00,    0.13002E+03,
    0.33005E+00,    0.13002E+03,
    0.33055E+00,    0.13007E+03,
    0.33105E+00,    0.13009E+03,
    0.33155E+00,    0.13014E+03,
    0.33205E+00,    0.13021E+03,
    0.33255E+00,    0.13024E+03,
    0.33305E+00,    0.13026E+03,
    0.33355E+00,    0.13030E+03,
    0.33405E+00,    0.13033E+03,
    0.33455E+00,    0.13035E+03,
    0.33505E+00,    0.13038E+03,
    0.33555E+00,    0.13045E+03,
    0.33605E+00,    0.13046E+03,
    0.33655E+00,    0.13050E+03,
    0.33705E+00,    0.13054E+03,
    0.33755E+00,    0.13056E+03,
    0.33805E+00,    0.13060E+03,
    0.33855E+00,    0.13066E+03,
    0.33905E+00,    0.13071E+03,
    0.33955E+00,    0.13074E+03,
    0.34005E+00,    0.13074E+03,
    0.34055E+00,    0.13078E+03,
    0.34105E+00,    0.13080E+03,
    0.34155E+00,    0.13090E+03,
    0.34205E+00,    0.13093E+03,
    0.34255E+00,    0.13098E+03,
    0.34305E+00,    0.13101E+03,
    0.34355E+00,    0.13102E+03,
    0.34405E+00,    0.13105E+03,
    0.34455E+00,    0.13112E+03,
    0.34505E+00,    0.13116E+03,
    0.34555E+00,    0.13120E+03,
    0.34605E+00,    0.13123E+03,
    0.34655E+00,    0.13125E+03,
    0.34705E+00,    0.13128E+03,
    0.34755E+00,    0.13134E+03,
    0.34805E+00,    0.13142E+03,
    0.34855E+00,    0.13143E+03,
    0.34905E+00,    0.13151E+03,
    0.34955E+00,    0.13152E+03,
    0.35005E+00,    0.13150E+03,
    0.35055E+00,    0.13158E+03,
    0.35105E+00,    0.13159E+03,
    0.35155E+00,    0.13166E+03,
    0.35205E+00,    0.13172E+03,
    0.35255E+00,    0.13172E+03,
    0.35305E+00,    0.13176E+03,
    0.35355E+00,    0.13181E+03,
    0.35405E+00,    0.13183E+03,
    0.35455E+00,    0.13188E+03,
    0.35505E+00,    0.13190E+03,
    0.35555E+00,    0.13198E+03,
    0.35605E+00,    0.13201E+03,
    0.35655E+00,    0.13198E+03,
    0.35705E+00,    0.13206E+03,
    0.35755E+00,    0.13208E+03,
    0.35805E+00,    0.13211E+03,
    0.35855E+00,    0.13221E+03,
    0.35905E+00,    0.13220E+03,
    0.35955E+00,    0.13222E+03,
    0.36005E+00,    0.13226E+03,
    0.36055E+00,    0.13230E+03,
    0.36105E+00,    0.13237E+03,
    0.36155E+00,    0.13241E+03,
    0.36205E+00,    0.13244E+03,
    0.36255E+00,    0.13251E+03,
    0.36305E+00,    0.13251E+03,
    0.36355E+00,    0.13253E+03,
    0.36405E+00,    0.13260E+03,
    0.36455E+00,    0.13264E+03,
    0.36505E+00,    0.13269E+03,
    0.36555E+00,    0.13272E+03,
    0.36605E+00,    0.13272E+03,
    0.36655E+00,    0.13277E+03,
    0.36705E+00,    0.13279E+03,
