        time[s],    volint[cm3],
    0.86050E-01,    0.10579E+03,
    0.86550E-01,    0.10582E+03,
    0.87050E-01,    0.10584E+03,
    0.87550E-01,    0.10588E+03,
    0.88050E-01,    0.10593E+03,
    0.88550E-01,    0.10595E+03,
    0.89050E-01,    0.10599E+03,
    0.89550E-01,    0.10599E+03,
    0.90050E-01,    0.10603E+03,
    0.90550E-01,    0.10607E+03,
    0.91050E-01,    0.10610E+03,
    0.91550E-01,    0.10614E+03,
    0.92050E-01,    0.10618E+03,
    0.92550E-01,    0.10620E+03,
    0.93050E-01,    0.10623E+03,
    0.93550E-01,    0.10626E+03,
    0.94050E-01,    0.10629E+03,
    0.94550E-01,    0.10635E+03,
    0.95050E-01,    0.10639E+03,
    0.95550E-01,    0.10641E+03,
    0.96050E-01,    0.10643E+03,
    0.96550E-01,    0.10646E+03,
    0.97050E-01,    0.10650E+03,
    0.97550E-01,    0.10653E+03,
    0.98050E-01,    0.10657E+03,
    0.98550E-01,    0.10660E+03,
    0.99050E-01,    0.10662E+03,
    0.99550E-01,    0.10666E+03,
    0.10005E+00,    0.10670E+03,
    0.10055E+00,    0.10674E+03,
    0.10105E+00,    0.10678E+03,
    0.10155E+00,    0.10681E+03,
    0.10205E+00,    0.10684E+03,
    0.10255E+00,    0.10687E+03,
    0.10305E+00,    0.10690E+03,
    0.10355E+00,    0.10693E+03,
    0.10405E+00,    0.10698E+03,
    0.10455E+00,    0.10701E+03,
    0.10505E+00,    0.10706E+03,
    0.10555E+00,    0.10707E+03,
    0.10605E+00,    0.10710E+03,
    0.10655E+00,    0.10714E+03,
    0.10705E+00,    0.10717E+03,
    0.10755E+00,    0.10721E+03,
    0.10805E+00,    0.10725E+03,
    0.10855E+00,    0.10728E+03,
    0.10905E+00,    0.10731E+03,
    0.10955E+00,    0.10733E+03,
    0.11005E+00,    0.10736E+03,
    0.11055E+00,    0.10739E+03,
    0.11105E+00,    0.10744E+03,
    0.11155E+00,    0.10748E+03,
    0.11205E+00,    0.10750E+03,
    0.11255E+00,    0.10753E+03,
    0.11305E+00,    0.10756E+03,
    0.11355E+00,    0.10760E+03,
    0.11405E+00,    0.10765E+03,
    0.11455E+00,    0.10768E+03,
    0.11505E+00,    0.10772E+03,
    0.11555E+00,    0.10775E+03,
    0.11605E+00,    0.10779E+03,
    0.11655E+00,    0.10782E+03,
    0.11705E+00,    0.10785E+03,
    0.11755E+00,    0.10791E+03,
    0.11805E+00,    0.10794E+03,
    0.11855E+00,    0.10798E+03,
    0.11905E+00,    0.10801E+03,
    0.11955E+00,    0.10802E+03,
    0.12005E+00,    0.10807E+03,
    0.12055E+00,    0.10812E+03,
    0.12105E+00,    0.10818E+03,
    0.12155E+00,    0.10822E+03,
    0.12205E+00,    0.10824E+03,
    0.12255E+00,    0.10826E+03,
    0.12305E+00,    0.10830E+03,
    0.12355E+00,    0.10833E+03,
    0.12405E+00,    0.10838E+03,
    0.12455E+00,    0.10841E+03,
    0.12505E+00,    0.10846E+03,
    0.12555E+00,    0.10849E+03,
    0.12605E+00,    0.10852E+03,
    0.12655E+00,    0.10856E+03,
    0.12705E+00,    0.10860E+03,
    0.12755E+00,    0.10865E+03,
    0.12805E+00,    0.10869E+03,
    0.12855E+00,    0.10872E+03,
    0.12905E+00,    0.10875E+03,
    0.12955E+00,    0.10878E+03,
    0.13005E+00,    0.10881E+03,
    0.13055E+00,    0.10885E+03,
    0.13105E+00,    0.10890E+03,
    0.13155E+00,    0.10894E+03,
    0.13205E+00,    0.10896E+03,
    0.13255E+00,    0.10900E+03,
    0.13305E+00,    0.10903E+03,
    0.13355E+00,    0.10907E+03,
    0.13405E+00,    0.10911E+03,
    0.13455E+00,    0.10913E+03,
    0.13505E+00,    0.10918E+03,
    0.13555E+00,    0.10921E+03,
    0.13605E+00,    0.10924E+03,
    0.13655E+00,    0.10928E+03,
    0.13705E+00,    0.10931E+03,
    0.13755E+00,    0.10936E+03,
    0.13805E+00,    0.10938E+03,
    0.13855E+00,    0.10942E+03,
    0.13905E+00,    0.10944E+03,
    0.13955E+00,    0.10947E+03,
    0.14005E+00,    0.10951E+03,
    0.14055E+00,    0.10955E+03,
    0.14105E+00,    0.10959E+03,
    0.14155E+00,    0.10962E+03,
    0.14205E+00,    0.10966E+03,
    0.14255E+00,    0.10969E+03,
    0.14305E+00,    0.10972E+03,
    0.14355E+00,    0.10977E+03,
    0.14405E+00,    0.10980E+03,
    0.14455E+00,    0.10983E+03,
    0.14505E+00,    0.10987E+03,
    0.14555E+00,    0.10989E+03,
    0.14605E+00,    0.10994E+03,
    0.14655E+00,    0.10997E+03,
    0.14705E+00,    0.11001E+03,
    0.14755E+00,    0.11005E+03,
    0.14805E+00,    0.11008E+03,
    0.14855E+00,    0.11011E+03,
    0.14905E+00,    0.11013E+03,
    0.14955E+00,    0.11017E+03,
    0.15005E+00,    0.11022E+03,
    0.15055E+00,    0.11026E+03,
    0.15105E+00,    0.11029E+03,
    0.15155E+00,    0.11031E+03,
    0.15205E+00,    0.11034E+03,
    0.15255E+00,    0.11037E+03,
    0.15305E+00,    0.11040E+03,
    0.15355E+00,    0.11043E+03,
    0.15405E+00,    0.11048E+03,
    0.15455E+00,    0.11053E+03,
    0.15505E+00,    0.11054E+03,
    0.15555E+00,    0.11056E+03,
    0.15605E+00,    0.11061E+03,
    0.15655E+00,    0.11064E+03,
    0.15705E+00,    0.11069E+03,
    0.15755E+00,    0.11072E+03,
    0.15805E+00,    0.11075E+03,
    0.15855E+00,    0.11079E+03,
    0.15905E+00,    0.11081E+03,
    0.15955E+00,    0.11084E+03,
    0.16005E+00,    0.11089E+03,
    0.16055E+00,    0.11093E+03,
    0.16105E+00,    0.11096E+03,
    0.16155E+00,    0.11098E+03,
    0.16205E+00,    0.11100E+03,
    0.16255E+00,    0.11104E+03,
    0.16305E+00,    0.11108E+03,
    0.16355E+00,    0.11114E+03,
    0.16405E+00,    0.11116E+03,
    0.16455E+00,    0.11118E+03,
    0.16505E+00,    0.11120E+03,
    0.16555E+00,    0.11124E+03,
    0.16605E+00,    0.11127E+03,
    0.16655E+00,    0.11131E+03,
    0.16705E+00,    0.11136E+03,
    0.16755E+00,    0.11140E+03,
    0.16805E+00,    0.11142E+03,
    0.16855E+00,    0.11145E+03,
    0.16905E+00,    0.11148E+03,
    0.16955E+00,    0.11152E+03,
    0.17005E+00,    0.11157E+03,
    0.17055E+00,    0.11160E+03,
    0.17105E+00,    0.11162E+03,
    0.17155E+00,    0.11165E+03,
    0.17205E+00,    0.11169E+03,
    0.17255E+00,    0.11171E+03,
    0.17305E+00,    0.11176E+03,
    0.17355E+00,    0.11179E+03,
    0.17405E+00,    0.11180E+03,
    0.17455E+00,    0.11185E+03,
    0.17505E+00,    0.11188E+03,
    0.17555E+00,    0.11189E+03,
    0.17605E+00,    0.11194E+03,
    0.17655E+00,    0.11197E+03,
    0.17705E+00,    0.11202E+03,
    0.17755E+00,    0.11205E+03,
    0.17805E+00,    0.11207E+03,
    0.17855E+00,    0.11210E+03,
    0.17905E+00,    0.11214E+03,
    0.17955E+00,    0.11216E+03,
    0.18005E+00,    0.11221E+03,
    0.18055E+00,    0.11224E+03,
    0.18105E+00,    0.11226E+03,
    0.18155E+00,    0.11229E+03,
    0.18205E+00,    0.11231E+03,
    0.18255E+00,    0.11234E+03,
    0.18305E+00,    0.11237E+03,
    0.18355E+00,    0.11242E+03,
    0.18405E+00,    0.11244E+03,
    0.18455E+00,    0.11247E+03,
    0.18505E+00,    0.11249E+03,
    0.18555E+00,    0.11253E+03,
    0.18605E+00,    0.11256E+03,
    0.18655E+00,    0.11260E+03,
    0.18705E+00,    0.11263E+03,
    0.18755E+00,    0.11267E+03,
    0.18805E+00,    0.11270E+03,
    0.18855E+00,    0.11272E+03,
    0.18905E+00,    0.11275E+03,
    0.18955E+00,    0.11279E+03,
    0.19005E+00,    0.11283E+03,
    0.19055E+00,    0.11285E+03,
    0.19105E+00,    0.11288E+03,
    0.19155E+00,    0.11290E+03,
    0.19205E+00,    0.11294E+03,
    0.19255E+00,    0.11296E+03,
    0.19305E+00,    0.11301E+03,
    0.19355E+00,    0.11306E+03,
    0.19405E+00,    0.11307E+03,
    0.19455E+00,    0.11310E+03,
    0.19505E+00,    0.11313E+03,
    0.19555E+00,    0.11316E+03,
    0.19605E+00,    0.11320E+03,
    0.19655E+00,    0.11323E+03,
    0.19705E+00,    0.11328E+03,
    0.19755E+00,    0.11329E+03,
    0.19805E+00,    0.11330E+03,
    0.19855E+00,    0.11333E+03,
    0.19905E+00,    0.11338E+03,
    0.19955E+00,    0.11342E+03,
    0.20005E+00,    0.11344E+03,
    0.20055E+00,    0.11348E+03,
    0.20105E+00,    0.11351E+03,
    0.20155E+00,    0.11353E+03,
    0.20205E+00,    0.11357E+03,
    0.20255E+00,    0.11360E+03,
    0.20305E+00,    0.11363E+03,
    0.20355E+00,    0.11365E+03,
    0.20405E+00,    0.11368E+03,
    0.20455E+00,    0.11373E+03,
    0.20505E+00,    0.11373E+03,
    0.20555E+00,    0.11378E+03,
    0.20605E+00,    0.11382E+03,
    0.20655E+00,    0.11385E+03,
    0.20705E+00,    0.11389E+03,
    0.20755E+00,    0.11390E+03,
    0.20805E+00,    0.11393E+03,
    0.20855E+00,    0.11396E+03,
    0.20905E+00,    0.11399E+03,
    0.20955E+00,    0.11401E+03,
    0.21005E+00,    0.11406E+03,
    0.21055E+00,    0.11408E+03,
    0.21105E+00,    0.11412E+03,
    0.21155E+00,    0.11415E+03,
    0.21205E+00,    0.11417E+03,
    0.21255E+00,    0.11421E+03,
    0.21305E+00,    0.11426E+03,
    0.21355E+00,    0.11428E+03,
    0.21405E+00,    0.11430E+03,
    0.21455E+00,    0.11432E+03,
    0.21505E+00,    0.11435E+03,
    0.21555E+00,    0.11440E+03,
    0.21605E+00,    0.11444E+03,
    0.21655E+00,    0.11446E+03,
    0.21705E+00,    0.11449E+03,
    0.21755E+00,    0.11452E+03,
    0.21805E+00,    0.11454E+03,
    0.21855E+00,    0.11457E+03,
    0.21905E+00,    0.11462E+03,
    0.21955E+00,    0.11465E+03,
    0.22005E+00,    0.11468E+03,
    0.22055E+00,    0.11469E+03,
    0.22105E+00,    0.11472E+03,
    0.22155E+00,    0.11475E+03,
    0.22205E+00,    0.11479E+03,
    0.22255E+00,    0.11483E+03,
    0.22305E+00,    0.11486E+03,
    0.22355E+00,    0.11490E+03,
    0.22405E+00,    0.11492E+03,
    0.22455E+00,    0.11495E+03,
    0.22505E+00,    0.11498E+03,
    0.22555E+00,    0.11501E+03,
    0.22605E+00,    0.11505E+03,
    0.22655E+00,    0.11509E+03,
    0.22705E+00,    0.11511E+03,
    0.22755E+00,    0.11512E+03,
    0.22805E+00,    0.11515E+03,
    0.22855E+00,    0.11520E+03,
    0.22905E+00,    0.11523E+03,
    0.22955E+00,    0.11526E+03,
    0.23005E+00,    0.11529E+03,
    0.23055E+00,    0.11530E+03,
    0.23105E+00,    0.11533E+03,
    0.23155E+00,    0.11536E+03,
    0.23205E+00,    0.11539E+03,
    0.23255E+00,    0.11543E+03,
    0.23305E+00,    0.11547E+03,
    0.23355E+00,    0.11550E+03,
    0.23405E+00,    0.11552E+03,
    0.23455E+00,    0.11555E+03,
    0.23505E+00,    0.11559E+03,
    0.23555E+00,    0.11561E+03,
    0.23605E+00,    0.11565E+03,
    0.23655E+00,    0.11568E+03,
    0.23705E+00,    0.11571E+03,
    0.23755E+00,    0.11573E+03,
    0.23805E+00,    0.11576E+03,
    0.23855E+00,    0.11579E+03,
    0.23905E+00,    0.11584E+03,
    0.23955E+00,    0.11586E+03,
    0.24005E+00,    0.11590E+03,
    0.24055E+00,    0.11591E+03,
    0.24105E+00,    0.11594E+03,
    0.24155E+00,    0.11598E+03,
    0.24205E+00,    0.11600E+03,
    0.24255E+00,    0.11606E+03,
    0.24305E+00,    0.11609E+03,
    0.24355E+00,    0.11610E+03,
    0.24405E+00,    0.11612E+03,
    0.24455E+00,    0.11615E+03,
    0.24505E+00,    0.11618E+03,
    0.24555E+00,    0.11623E+03,
    0.24605E+00,    0.11625E+03,
    0.24655E+00,    0.11627E+03,
    0.24705E+00,    0.11631E+03,
    0.24755E+00,    0.11634E+03,
    0.24805E+00,    0.11637E+03,
    0.24855E+00,    0.11640E+03,
    0.24905E+00,    0.11645E+03,
    0.24955E+00,    0.11647E+03,
    0.25005E+00,    0.11648E+03,
    0.25055E+00,    0.11652E+03,
    0.25105E+00,    0.11655E+03,
    0.25155E+00,    0.11657E+03,
    0.25205E+00,    0.11660E+03,
    0.25255E+00,    0.11664E+03,
    0.25305E+00,    0.11666E+03,
    0.25355E+00,    0.11670E+03,
    0.25405E+00,    0.11673E+03,
    0.25455E+00,    0.11675E+03,
    0.25505E+00,    0.11681E+03,
    0.25555E+00,    0.11682E+03,
    0.25605E+00,    0.11686E+03,
    0.25655E+00,    0.11687E+03,
    0.25705E+00,    0.11689E+03,
    0.25755E+00,    0.11695E+03,
    0.25805E+00,    0.11697E+03,
    0.25855E+00,    0.11700E+03,
    0.25905E+00,    0.11703E+03,
    0.25955E+00,    0.11707E+03,
    0.26005E+00,    0.11709E+03,
    0.26055E+00,    0.11712E+03,
    0.26105E+00,    0.11714E+03,
    0.26155E+00,    0.11719E+03,
    0.26205E+00,    0.11720E+03,
    0.26255E+00,    0.11726E+03,
    0.26305E+00,    0.11727E+03,
    0.26355E+00,    0.11730E+03,
    0.26405E+00,    0.11733E+03,
    0.26455E+00,    0.11737E+03,
    0.26505E+00,    0.11740E+03,
    0.26555E+00,    0.11742E+03,
    0.26605E+00,    0.11747E+03,
    0.26655E+00,    0.11748E+03,
    0.26705E+00,    0.11751E+03,
    0.26755E+00,    0.11754E+03,
    0.26805E+00,    0.11758E+03,
    0.26855E+00,    0.11762E+03,
    0.26905E+00,    0.11766E+03,
    0.26955E+00,    0.11767E+03,
    0.27005E+00,    0.11770E+03,
    0.27055E+00,    0.11772E+03,
    0.27105E+00,    0.11775E+03,
    0.27155E+00,    0.11779E+03,
    0.27205E+00,    0.11783E+03,
    0.27255E+00,    0.11785E+03,
    0.27305E+00,    0.11788E+03,
    0.27355E+00,    0.11790E+03,
    0.27405E+00,    0.11794E+03,
    0.27455E+00,    0.11797E+03,
    0.27505E+00,    0.11801E+03,
    0.27555E+00,    0.11803E+03,
    0.27605E+00,    0.11806E+03,
    0.27655E+00,    0.11809E+03,
    0.27705E+00,    0.11810E+03,
    0.27755E+00,    0.11814E+03,
    0.27805E+00,    0.11819E+03,
    0.27855E+00,    0.11821E+03,
    0.27905E+00,    0.11825E+03,
    0.27955E+00,    0.11828E+03,
    0.28005E+00,    0.11831E+03,
    0.28055E+00,    0.11833E+03,
    0.28105E+00,    0.11835E+03,
    0.28155E+00,    0.11839E+03,
    0.28205E+00,    0.11842E+03,
    0.28255E+00,    0.11845E+03,
    0.28305E+00,    0.11847E+03,
    0.28355E+00,    0.11851E+03,
    0.28405E+00,    0.11853E+03,
    0.28455E+00,    0.11857E+03,
    0.28505E+00,    0.11861E+03,
    0.28555E+00,    0.11864E+03,
    0.28605E+00,    0.11867E+03,
    0.28655E+00,    0.11869E+03,
    0.28705E+00,    0.11872E+03,
    0.28755E+00,    0.11876E+03,
    0.28805E+00,    0.11880E+03,
    0.28855E+00,    0.11882E+03,
    0.28905E+00,    0.11885E+03,
    0.28955E+00,    0.11887E+03,
    0.29005E+00,    0.11890E+03,
    0.29055E+00,    0.11895E+03,
    0.29105E+00,    0.11897E+03,
    0.29155E+00,    0.11902E+03,
    0.29205E+00,    0.11904E+03,
    0.29255E+00,    0.11908E+03,
    0.29305E+00,    0.11908E+03,
    0.29355E+00,    0.11912E+03,
    0.29405E+00,    0.11917E+03,
    0.29455E+00,    0.11922E+03,
    0.29505E+00,    0.11923E+03,
    0.29555E+00,    0.11925E+03,
    0.29605E+00,    0.11929E+03,
    0.29655E+00,    0.11930E+03,
    0.29705E+00,    0.11933E+03,
    0.29755E+00,    0.11939E+03,
    0.29805E+00,    0.11942E+03,
    0.29855E+00,    0.11945E+03,
    0.29905E+00,    0.11949E+03,
    0.29955E+00,    0.11950E+03,
    0.30005E+00,    0.11954E+03,
    0.30055E+00,    0.11958E+03,
    0.30105E+00,    0.11961E+03,
    0.30155E+00,    0.11965E+03,
    0.30205E+00,    0.11967E+03,
    0.30255E+00,    0.11971E+03,
    0.30305E+00,    0.11973E+03,
    0.30355E+00,    0.11975E+03,
    0.30405E+00,    0.11979E+03,
    0.30455E+00,    0.11982E+03,
    0.30505E+00,    0.11985E+03,
    0.30555E+00,    0.11989E+03,
    0.30605E+00,    0.11989E+03,
    0.30655E+00,    0.11996E+03,
    0.30705E+00,    0.11997E+03,
