        time[s],    volint[cm3],
    0.43550E-01,    0.97799E+02,
    0.44050E-01,    0.97886E+02,
    0.44550E-01,    0.97955E+02,
    0.45050E-01,    0.98035E+02,
    0.45550E-01,    0.98100E+02,
    0.46050E-01,    0.98185E+02,
    0.46550E-01,    0.98257E+02,
    0.47050E-01,    0.98332E+02,
    0.47550E-01,    0.98404E+02,
    0.48050E-01,    0.98485E+02,
    0.48550E-01,    0.98554E+02,
    0.49050E-01,    0.98620E+02,
    0.49550E-01,    0.98703E+02,
    0.50050E-01,    0.98765E+02,
    0.50550E-01,    0.98832E+02,
    0.51050E-01,    0.98901E+02,
    0.51550E-01,    0.98962E+02,
    0.52050E-01,    0.99025E+02,
    0.52550E-01,    0.99092E+02,
    0.53050E-01,    0.99146E+02,
    0.53550E-01,    0.99213E+02,
    0.54050E-01,    0.99275E+02,
    0.54550E-01,    0.99326E+02,
    0.55050E-01,    0.99388E+02,
    0.55550E-01,    0.99443E+02,
    0.56050E-01,    0.99490E+02,
    0.56550E-01,    0.99541E+02,
    0.57050E-01,    0.99596E+02,
    0.57550E-01,    0.99640E+02,
    0.58050E-01,    0.99695E+02,
    0.58550E-01,    0.99738E+02,
    0.59050E-01,    0.99778E+02,
    0.59550E-01,    0.99824E+02,
    0.60050E-01,    0.99866E+02,
    0.60550E-01,    0.99917E+02,
    0.61050E-01,    0.99961E+02,
    0.61550E-01,    0.99997E+02,
    0.62050E-01,    0.10003E+03,
    0.62550E-01,    0.10008E+03,
    0.63050E-01,    0.10012E+03,
    0.63550E-01,    0.10016E+03,
    0.64050E-01,    0.10020E+03,
    0.64550E-01,    0.10024E+03,
    0.65050E-01,    0.10028E+03,
    0.65550E-01,    0.10032E+03,
    0.66050E-01,    0.10035E+03,
    0.66550E-01,    0.10038E+03,
    0.67050E-01,    0.10044E+03,
    0.67550E-01,    0.10048E+03,
    0.68050E-01,    0.10052E+03,
    0.68550E-01,    0.10056E+03,
    0.69050E-01,    0.10059E+03,
    0.69550E-01,    0.10064E+03,
    0.70050E-01,    0.10068E+03,
    0.70550E-01,    0.10072E+03,
    0.71050E-01,    0.10077E+03,
    0.71550E-01,    0.10080E+03,
    0.72050E-01,    0.10084E+03,
    0.72550E-01,    0.10089E+03,
    0.73050E-01,    0.10092E+03,
    0.73550E-01,    0.10097E+03,
    0.74050E-01,    0.10100E+03,
    0.74550E-01,    0.10104E+03,
    0.75050E-01,    0.10108E+03,
    0.75550E-01,    0.10112E+03,
    0.76050E-01,    0.10115E+03,
    0.76550E-01,    0.10119E+03,
    0.77050E-01,    0.10123E+03,
    0.77550E-01,    0.10126E+03,
    0.78050E-01,    0.10130E+03,
    0.78550E-01,    0.10133E+03,
    0.79050E-01,    0.10136E+03,
    0.79550E-01,    0.10139E+03,
    0.80050E-01,    0.10142E+03,
    0.80550E-01,    0.10146E+03,
    0.81050E-01,    0.10149E+03,
    0.81550E-01,    0.10152E+03,
    0.82050E-01,    0.10155E+03,
    0.82550E-01,    0.10157E+03,
    0.83050E-01,    0.10160E+03,
    0.83550E-01,    0.10164E+03,
    0.84050E-01,    0.10167E+03,
    0.84550E-01,    0.10169E+03,
    0.85050E-01,    0.10172E+03,
    0.85550E-01,    0.10175E+03,
    0.86050E-01,    0.10177E+03,
    0.86550E-01,    0.10180E+03,
    0.87050E-01,    0.10183E+03,
    0.87550E-01,    0.10185E+03,
    0.88050E-01,    0.10188E+03,
    0.88550E-01,    0.10191E+03,
    0.89050E-01,    0.10193E+03,
    0.89550E-01,    0.10195E+03,
    0.90050E-01,    0.10198E+03,
    0.90550E-01,    0.10200E+03,
    0.91050E-01,    0.10203E+03,
    0.91550E-01,    0.10206E+03,
    0.92050E-01,    0.10209E+03,
    0.92550E-01,    0.10211E+03,
    0.93050E-01,    0.10214E+03,
    0.93550E-01,    0.10217E+03,
    0.94050E-01,    0.10220E+03,
    0.94550E-01,    0.10223E+03,
    0.95050E-01,    0.10226E+03,
    0.95550E-01,    0.10228E+03,
    0.96050E-01,    0.10231E+03,
    0.96550E-01,    0.10234E+03,
    0.97050E-01,    0.10238E+03,
    0.97550E-01,    0.10241E+03,
    0.98050E-01,    0.10243E+03,
    0.98550E-01,    0.10246E+03,
    0.99050E-01,    0.10248E+03,
    0.99550E-01,    0.10251E+03,
    0.10005E+00,    0.10255E+03,
    0.10055E+00,    0.10258E+03,
    0.10105E+00,    0.10260E+03,
    0.10155E+00,    0.10264E+03,
    0.10205E+00,    0.10266E+03,
    0.10255E+00,    0.10269E+03,
    0.10305E+00,    0.10271E+03,
    0.10355E+00,    0.10275E+03,
    0.10405E+00,    0.10278E+03,
    0.10455E+00,    0.10281E+03,
    0.10505E+00,    0.10284E+03,
    0.10555E+00,    0.10287E+03,
    0.10605E+00,    0.10289E+03,
    0.10655E+00,    0.10292E+03,
    0.10705E+00,    0.10295E+03,
    0.10755E+00,    0.10298E+03,
    0.10805E+00,    0.10300E+03,
    0.10855E+00,    0.10303E+03,
    0.10905E+00,    0.10306E+03,
    0.10955E+00,    0.10308E+03,
    0.11005E+00,    0.10312E+03,
    0.11055E+00,    0.10314E+03,
    0.11105E+00,    0.10317E+03,
    0.11155E+00,    0.10320E+03,
    0.11205E+00,    0.10323E+03,
    0.11255E+00,    0.10326E+03,
    0.11305E+00,    0.10329E+03,
    0.11355E+00,    0.10332E+03,
    0.11405E+00,    0.10335E+03,
    0.11455E+00,    0.10338E+03,
    0.11505E+00,    0.10341E+03,
    0.11555E+00,    0.10344E+03,
    0.11605E+00,    0.10347E+03,
    0.11655E+00,    0.10350E+03,
    0.11705E+00,    0.10354E+03,
    0.11755E+00,    0.10357E+03,
    0.11805E+00,    0.10360E+03,
    0.11855E+00,    0.10363E+03,
    0.11905E+00,    0.10365E+03,
    0.11955E+00,    0.10370E+03,
    0.12005E+00,    0.10373E+03,
    0.12055E+00,    0.10377E+03,
    0.12105E+00,    0.10380E+03,
    0.12155E+00,    0.10382E+03,
    0.12205E+00,    0.10386E+03,
    0.12255E+00,    0.10390E+03,
    0.12305E+00,    0.10393E+03,
    0.12355E+00,    0.10396E+03,
    0.12405E+00,    0.10399E+03,
    0.12455E+00,    0.10402E+03,
    0.12505E+00,    0.10405E+03,
    0.12555E+00,    0.10409E+03,
    0.12605E+00,    0.10412E+03,
    0.12655E+00,    0.10416E+03,
    0.12705E+00,    0.10419E+03,
    0.12755E+00,    0.10423E+03,
    0.12805E+00,    0.10425E+03,
    0.12855E+00,    0.10428E+03,
    0.12905E+00,    0.10432E+03,
    0.12955E+00,    0.10435E+03,
    0.13005E+00,    0.10438E+03,
    0.13055E+00,    0.10441E+03,
    0.13105E+00,    0.10445E+03,
    0.13155E+00,    0.10447E+03,
    0.13205E+00,    0.10451E+03,
    0.13255E+00,    0.10453E+03,
    0.13305E+00,    0.10457E+03,
    0.13355E+00,    0.10460E+03,
    0.13405E+00,    0.10464E+03,
    0.13455E+00,    0.10465E+03,
    0.13505E+00,    0.10469E+03,
    0.13555E+00,    0.10472E+03,
    0.13605E+00,    0.10475E+03,
    0.13655E+00,    0.10479E+03,
    0.13705E+00,    0.10482E+03,
    0.13755E+00,    0.10486E+03,
    0.13805E+00,    0.10488E+03,
    0.13855E+00,    0.10491E+03,
    0.13905E+00,    0.10494E+03,
    0.13955E+00,    0.10497E+03,
    0.14005E+00,    0.10501E+03,
    0.14055E+00,    0.10503E+03,
    0.14105E+00,    0.10506E+03,
    0.14155E+00,    0.10510E+03,
    0.14205E+00,    0.10512E+03,
    0.14255E+00,    0.10516E+03,
    0.14305E+00,    0.10519E+03,
    0.14355E+00,    0.10523E+03,
    0.14405E+00,    0.10525E+03,
    0.14455E+00,    0.10528E+03,
    0.14505E+00,    0.10531E+03,
    0.14555E+00,    0.10535E+03,
    0.14605E+00,    0.10538E+03,
    0.14655E+00,    0.10541E+03,
    0.14705E+00,    0.10544E+03,
    0.14755E+00,    0.10547E+03,
    0.14805E+00,    0.10550E+03,
    0.14855E+00,    0.10553E+03,
    0.14905E+00,    0.10556E+03,
    0.14955E+00,    0.10560E+03,
    0.15005E+00,    0.10563E+03,
    0.15055E+00,    0.10566E+03,
    0.15105E+00,    0.10569E+03,
    0.15155E+00,    0.10572E+03,
    0.15205E+00,    0.10574E+03,
    0.15255E+00,    0.10578E+03,
    0.15305E+00,    0.10581E+03,
    0.15355E+00,    0.10584E+03,
    0.15405E+00,    0.10587E+03,
    0.15455E+00,    0.10589E+03,
    0.15505E+00,    0.10593E+03,
    0.15555E+00,    0.10595E+03,
    0.15605E+00,    0.10599E+03,
    0.15655E+00,    0.10602E+03,
    0.15705E+00,    0.10605E+03,
    0.15755E+00,    0.10607E+03,
    0.15805E+00,    0.10611E+03,
    0.15855E+00,    0.10613E+03,
    0.15905E+00,    0.10617E+03,
    0.15955E+00,    0.10620E+03,
    0.16005E+00,    0.10622E+03,
    0.16055E+00,    0.10625E+03,
    0.16105E+00,    0.10628E+03,
    0.16155E+00,    0.10631E+03,
    0.16205E+00,    0.10634E+03,
    0.16255E+00,    0.10637E+03,
    0.16305E+00,    0.10640E+03,
    0.16355E+00,    0.10644E+03,
    0.16405E+00,    0.10645E+03,
    0.16455E+00,    0.10649E+03,
    0.16505E+00,    0.10652E+03,
    0.16555E+00,    0.10655E+03,
    0.16605E+00,    0.10658E+03,
    0.16655E+00,    0.10661E+03,
    0.16705E+00,    0.10664E+03,
    0.16755E+00,    0.10667E+03,
    0.16805E+00,    0.10670E+03,
    0.16855E+00,    0.10673E+03,
    0.16905E+00,    0.10676E+03,
    0.16955E+00,    0.10679E+03,
    0.17005E+00,    0.10682E+03,
    0.17055E+00,    0.10685E+03,
    0.17105E+00,    0.10687E+03,
    0.17155E+00,    0.10690E+03,
    0.17205E+00,    0.10694E+03,
    0.17255E+00,    0.10697E+03,
    0.17305E+00,    0.10700E+03,
    0.17355E+00,    0.10702E+03,
    0.17405E+00,    0.10705E+03,
    0.17455E+00,    0.10708E+03,
    0.17505E+00,    0.10711E+03,
    0.17555E+00,    0.10714E+03,
    0.17605E+00,    0.10717E+03,
    0.17655E+00,    0.10720E+03,
    0.17705E+00,    0.10723E+03,
    0.17755E+00,    0.10726E+03,
    0.17805E+00,    0.10728E+03,
    0.17855E+00,    0.10731E+03,
    0.17905E+00,    0.10735E+03,
    0.17955E+00,    0.10737E+03,
    0.18005E+00,    0.10739E+03,
    0.18055E+00,    0.10742E+03,
    0.18105E+00,    0.10744E+03,
    0.18155E+00,    0.10748E+03,
    0.18205E+00,    0.10751E+03,
    0.18255E+00,    0.10754E+03,
    0.18305E+00,    0.10756E+03,
    0.18355E+00,    0.10759E+03,
    0.18405E+00,    0.10762E+03,
    0.18455E+00,    0.10764E+03,
    0.18505E+00,    0.10767E+03,
    0.18555E+00,    0.10771E+03,
    0.18605E+00,    0.10773E+03,
    0.18655E+00,    0.10776E+03,
    0.18705E+00,    0.10778E+03,
    0.18755E+00,    0.10781E+03,
    0.18805E+00,    0.10784E+03,
    0.18855E+00,    0.10787E+03,
    0.18905E+00,    0.10790E+03,
    0.18955E+00,    0.10793E+03,
    0.19005E+00,    0.10795E+03,
    0.19055E+00,    0.10798E+03,
    0.19105E+00,    0.10800E+03,
    0.19155E+00,    0.10803E+03,
    0.19205E+00,    0.10806E+03,
    0.19255E+00,    0.10809E+03,
    0.19305E+00,    0.10812E+03,
    0.19355E+00,    0.10815E+03,
    0.19405E+00,    0.10817E+03,
    0.19455E+00,    0.10820E+03,
    0.19505E+00,    0.10823E+03,
    0.19555E+00,    0.10826E+03,
    0.19605E+00,    0.10829E+03,
    0.19655E+00,    0.10831E+03,
    0.19705E+00,    0.10834E+03,
    0.19755E+00,    0.10837E+03,
    0.19805E+00,    0.10839E+03,
    0.19855E+00,    0.10842E+03,
    0.19905E+00,    0.10845E+03,
    0.19955E+00,    0.10848E+03,
    0.20005E+00,    0.10850E+03,
    0.20055E+00,    0.10853E+03,
    0.20105E+00,    0.10856E+03,
    0.20155E+00,    0.10858E+03,
    0.20205E+00,    0.10862E+03,
    0.20255E+00,    0.10864E+03,
    0.20305E+00,    0.10867E+03,
    0.20355E+00,    0.10870E+03,
    0.20405E+00,    0.10872E+03,
    0.20455E+00,    0.10875E+03,
    0.20505E+00,    0.10878E+03,
    0.20555E+00,    0.10881E+03,
    0.20605E+00,    0.10884E+03,
    0.20655E+00,    0.10886E+03,
    0.20705E+00,    0.10888E+03,
    0.20755E+00,    0.10891E+03,
    0.20805E+00,    0.10894E+03,
    0.20855E+00,    0.10898E+03,
    0.20905E+00,    0.10900E+03,
    0.20955E+00,    0.10903E+03,
    0.21005E+00,    0.10905E+03,
    0.21055E+00,    0.10908E+03,
    0.21105E+00,    0.10911E+03,
    0.21155E+00,    0.10914E+03,
    0.21205E+00,    0.10917E+03,
    0.21255E+00,    0.10920E+03,
    0.21305E+00,    0.10922E+03,
    0.21355E+00,    0.10924E+03,
    0.21405E+00,    0.10927E+03,
    0.21455E+00,    0.10930E+03,
    0.21505E+00,    0.10934E+03,
    0.21555E+00,    0.10936E+03,
    0.21605E+00,    0.10938E+03,
    0.21655E+00,    0.10941E+03,
    0.21705E+00,    0.10943E+03,
    0.21755E+00,    0.10946E+03,
    0.21805E+00,    0.10949E+03,
    0.21855E+00,    0.10952E+03,
    0.21905E+00,    0.10955E+03,
    0.21955E+00,    0.10958E+03,
    0.22005E+00,    0.10960E+03,
    0.22055E+00,    0.10962E+03,
    0.22105E+00,    0.10965E+03,
    0.22155E+00,    0.10968E+03,
    0.22205E+00,    0.10971E+03,
    0.22255E+00,    0.10973E+03,
    0.22305E+00,    0.10976E+03,
    0.22355E+00,    0.10978E+03,
    0.22405E+00,    0.10981E+03,
    0.22455E+00,    0.10985E+03,
    0.22505E+00,    0.10988E+03,
    0.22555E+00,    0.10990E+03,
    0.22605E+00,    0.10993E+03,
    0.22655E+00,    0.10994E+03,
    0.22705E+00,    0.10997E+03,
    0.22755E+00,    0.11000E+03,
    0.22805E+00,    0.11003E+03,
    0.22855E+00,    0.11007E+03,
    0.22905E+00,    0.11008E+03,
    0.22955E+00,    0.11011E+03,
    0.23005E+00,    0.11014E+03,
    0.23055E+00,    0.11016E+03,
    0.23105E+00,    0.11019E+03,
    0.23155E+00,    0.11022E+03,
    0.23205E+00,    0.11024E+03,
    0.23255E+00,    0.11027E+03,
    0.23305E+00,    0.11030E+03,
    0.23355E+00,    0.11032E+03,
    0.23405E+00,    0.11034E+03,
    0.23455E+00,    0.11038E+03,
    0.23505E+00,    0.11040E+03,
    0.23555E+00,    0.11042E+03,
    0.23605E+00,    0.11045E+03,
    0.23655E+00,    0.11047E+03,
    0.23705E+00,    0.11050E+03,
    0.23755E+00,    0.11053E+03,
    0.23805E+00,    0.11056E+03,
    0.23855E+00,    0.11058E+03,
    0.23905E+00,    0.11061E+03,
    0.23955E+00,    0.11063E+03,
    0.24005E+00,    0.11066E+03,
    0.24055E+00,    0.11069E+03,
    0.24105E+00,    0.11072E+03,
    0.24155E+00,    0.11074E+03,
    0.24205E+00,    0.11077E+03,
    0.24255E+00,    0.11079E+03,
    0.24305E+00,    0.11082E+03,
    0.24355E+00,    0.11084E+03,
    0.24405E+00,    0.11088E+03,
    0.24455E+00,    0.11090E+03,
    0.24505E+00,    0.11093E+03,
    0.24555E+00,    0.11095E+03,
    0.24605E+00,    0.11098E+03,
    0.24655E+00,    0.11100E+03,
    0.24705E+00,    0.11103E+03,
    0.24755E+00,    0.11107E+03,
    0.24805E+00,    0.11109E+03,
    0.24855E+00,    0.11111E+03,
    0.24905E+00,    0.11114E+03,
    0.24955E+00,    0.11117E+03,
    0.25005E+00,    0.11119E+03,
    0.25055E+00,    0.11122E+03,
    0.25105E+00,    0.11125E+03,
    0.25155E+00,    0.11127E+03,
    0.25205E+00,    0.11130E+03,
    0.25255E+00,    0.11132E+03,
    0.25305E+00,    0.11135E+03,
    0.25355E+00,    0.11138E+03,
    0.25405E+00,    0.11140E+03,
    0.25455E+00,    0.11144E+03,
    0.25505E+00,    0.11147E+03,
    0.25555E+00,    0.11149E+03,
    0.25605E+00,    0.11151E+03,
    0.25655E+00,    0.11154E+03,
    0.25705E+00,    0.11157E+03,
    0.25755E+00,    0.11160E+03,
    0.25805E+00,    0.11163E+03,
    0.25855E+00,    0.11165E+03,
    0.25905E+00,    0.11168E+03,
    0.25955E+00,    0.11170E+03,
    0.26005E+00,    0.11173E+03,
    0.26055E+00,    0.11175E+03,
    0.26105E+00,    0.11178E+03,
    0.26155E+00,    0.11181E+03,
    0.26205E+00,    0.11184E+03,
    0.26255E+00,    0.11186E+03,
    0.26305E+00,    0.11188E+03,
    0.26355E+00,    0.11192E+03,
    0.26405E+00,    0.11194E+03,
    0.26455E+00,    0.11197E+03,
    0.26505E+00,    0.11200E+03,
    0.26555E+00,    0.11202E+03,
    0.26605E+00,    0.11204E+03,
    0.26655E+00,    0.11207E+03,
    0.26705E+00,    0.11210E+03,
    0.26755E+00,    0.11213E+03,
    0.26805E+00,    0.11216E+03,
    0.26855E+00,    0.11218E+03,
    0.26905E+00,    0.11220E+03,
    0.26955E+00,    0.11223E+03,
    0.27005E+00,    0.11226E+03,
    0.27055E+00,    0.11229E+03,
    0.27105E+00,    0.11231E+03,
    0.27155E+00,    0.11234E+03,
    0.27205E+00,    0.11236E+03,
    0.27255E+00,    0.11239E+03,
    0.27305E+00,    0.11241E+03,
    0.27355E+00,    0.11244E+03,
    0.27405E+00,    0.11247E+03,
    0.27455E+00,    0.11250E+03,
    0.27505E+00,    0.11252E+03,
    0.27555E+00,    0.11255E+03,
    0.27605E+00,    0.11257E+03,
    0.27655E+00,    0.11259E+03,
    0.27705E+00,    0.11263E+03,
    0.27755E+00,    0.11266E+03,
    0.27805E+00,    0.11268E+03,
    0.27855E+00,    0.11270E+03,
    0.27905E+00,    0.11273E+03,
    0.27955E+00,    0.11276E+03,
    0.28005E+00,    0.11278E+03,
    0.28055E+00,    0.11282E+03,
    0.28105E+00,    0.11284E+03,
    0.28155E+00,    0.11286E+03,
    0.28205E+00,    0.11289E+03,
    0.28255E+00,    0.11291E+03,
    0.28305E+00,    0.11295E+03,
    0.28355E+00,    0.11297E+03,
    0.28405E+00,    0.11299E+03,
    0.28455E+00,    0.11303E+03,
    0.28505E+00,    0.11306E+03,
    0.28555E+00,    0.11308E+03,
    0.28605E+00,    0.11310E+03,
    0.28655E+00,    0.11314E+03,
    0.28705E+00,    0.11317E+03,
    0.28755E+00,    0.11319E+03,
    0.28805E+00,    0.11321E+03,
    0.28855E+00,    0.11323E+03,
    0.28905E+00,    0.11326E+03,
    0.28955E+00,    0.11329E+03,
    0.29005E+00,    0.11332E+03,
    0.29055E+00,    0.11334E+03,
    0.29105E+00,    0.11338E+03,
    0.29155E+00,    0.11339E+03,
    0.29205E+00,    0.11342E+03,
    0.29255E+00,    0.11345E+03,
    0.29305E+00,    0.11347E+03,
    0.29355E+00,    0.11350E+03,
    0.29405E+00,    0.11353E+03,
    0.29455E+00,    0.11356E+03,
    0.29505E+00,    0.11358E+03,
    0.29555E+00,    0.11360E+03,
    0.29605E+00,    0.11363E+03,
    0.29655E+00,    0.11366E+03,
    0.29705E+00,    0.11369E+03,
    0.29755E+00,    0.11372E+03,
    0.29805E+00,    0.11375E+03,
    0.29855E+00,    0.11376E+03,
    0.29905E+00,    0.11379E+03,
    0.29955E+00,    0.11382E+03,
    0.30005E+00,    0.11385E+03,
    0.30055E+00,    0.11388E+03,
    0.30105E+00,    0.11391E+03,
    0.30155E+00,    0.11393E+03,
    0.30205E+00,    0.11396E+03,
    0.30255E+00,    0.11398E+03,
    0.30305E+00,    0.11401E+03,
    0.30355E+00,    0.11404E+03,
    0.30405E+00,    0.11407E+03,
    0.30455E+00,    0.11410E+03,
    0.30505E+00,    0.11412E+03,
    0.30555E+00,    0.11414E+03,
    0.30605E+00,    0.11418E+03,
    0.30655E+00,    0.11420E+03,
