# gnuplot index 0: (CVSpilsGetNumPrecEvals = 1)
# current ODE time    [s]: 0
# last ODE time step  [s]: 1.73289988000663036e-12
# current temperature [K]: 950
# current pressure   [Pa]: 2000000.00000000023
# column 1 [Hz]: mininum bin frequency
# column 2 [Hz]: maximum bin frequency
# column 3 [#]: d/dC first order steps (no 3rd body or falloff) Total:  0.000000000e+00
# column 4 [#]: d/dC second order steps (no 3rd body or falloff) Total:  6.000000000e+01
# column 5 [#]: d/dC third order and higher steps (no 3rd body or falloff) Total:  0.000000000e+00
# column 6 [#]: d/dC third-body and falloff steps (all orders) Total:  1.800000000e+01
# column 7 [#]: d/dT of steps (all orders) Total:  4.200000000e+01
 -1.0000000e+300     1.0000000e-08     0.0000000e+00     5.0000000e+01     0.0000000e+00     1.5000000e+01     4.1000000e+01
   1.0000000e-08     1.0000000e-07     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e-07     1.0000000e-06     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e-06     1.0000000e-05     0.0000000e+00     1.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e-05     1.0000000e-04     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e-04     1.0000000e-03     0.0000000e+00     3.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e-03     1.0000000e-02     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     1.0000000e+00
   1.0000000e-02     1.0000000e-01     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e-01     1.0000000e+00     0.0000000e+00     2.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+00     1.0000000e+01     0.0000000e+00     0.0000000e+00     0.0000000e+00     1.0000000e+00     0.0000000e+00
   1.0000000e+01     1.0000000e+02     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+02     1.0000000e+03     0.0000000e+00     0.0000000e+00     0.0000000e+00     1.0000000e+00     0.0000000e+00
   1.0000000e+03     1.0000000e+04     0.0000000e+00     1.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+04     1.0000000e+05     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+05     1.0000000e+06     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+06     1.0000000e+07     0.0000000e+00     1.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+07     1.0000000e+08     0.0000000e+00     2.0000000e+00     0.0000000e+00     1.0000000e+00     0.0000000e+00
   1.0000000e+08     1.0000000e+09     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+09     1.0000000e+10     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+10     1.0000000e+11     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+11     1.0000000e+12     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+12     1.0000000e+13     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+13     1.0000000e+14     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+14     1.0000000e+15     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+15     1.0000000e+16     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+16     1.0000000e+17     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+17     1.0000000e+18     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+18     1.0000000e+19     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
   1.0000000e+19     1.0000000e+20     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00
